"game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","description","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","rescheduleDate","rescheduleGameDate","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","status.reason","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","rescheduledFrom","rescheduledFromDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate","copyright","totalItems","totalEvents","totalGames","totalGamesInProgress"
662888,"/api/v1.1/game/662888/feed/live","R","2022","2022-04-08T17:10:00Z","2022-04-08",FALSE,1,TRUE,"N","P","N","14-662888-2022-04-08","2022","day","Tigers home opener",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,4,FALSE,FALSE,1,0,1,"0",145,"Chicago White Sox","/api/v1/teams/145",5,TRUE,FALSE,1,1,0,"1",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/662888/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661131,"/api/v1.1/game/661131/feed/live","R","2022","2022-04-08T19:05:00Z","2022-04-08",FALSE,1,TRUE,"N","P","N","14-661131-2022-04-08","2022","day","Phillies home opener",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,5,FALSE,FALSE,1,0,1,"0",133,"Oakland Athletics","/api/v1/teams/133",9,TRUE,FALSE,1,1,0,"1",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/661131/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661918,"/api/v1.1/game/661918/feed/live","R","2022","2022-04-08T19:10:00Z","2022-04-08",FALSE,1,TRUE,"N","P","N","14-661918-2022-04-08","2022","day","Rays home opener",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,1,FALSE,FALSE,1,0,1,"0",110,"Baltimore Orioles","/api/v1/teams/110",2,TRUE,FALSE,1,1,0,"1",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/661918/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662933,"/api/v1.1/game/662933/feed/live","R","2022","2022-04-08T20:10:00Z","2022-04-08",FALSE,1,TRUE,"N","P","N","14-662933-2022-04-08","2022","day","Rockies home opener",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,5,TRUE,FALSE,1,1,0,"1",119,"Los Angeles Dodgers","/api/v1/teams/119",3,FALSE,FALSE,1,0,1,"0",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/662933/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661750,"/api/v1.1/game/661750/feed/live","R","2022","2022-04-08T20:10:00Z","2022-04-08",FALSE,1,TRUE,"N","P","N","14-661750-2022-04-08","2022","day","Twins home opener; makeup of 4/7ppd",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,2,TRUE,FALSE,1,1,0,"1",136,"Seattle Mariners","/api/v1/teams/136",1,FALSE,FALSE,1,0,1,"0",142,"Minnesota Twins","/api/v1/teams/142",3312,"Target Field","/api/v1/venues/3312","/api/v1/game/661750/content","2022-04-07T20:10:00Z","2022-04-07",NA,NA,NA,NA,NA,NA,NA,NA,NA
662124,"/api/v1.1/game/662124/feed/live","R","2022","2022-04-08T20:35:00Z","2022-04-08",FALSE,1,TRUE,"N","P","N","14-662124-2022-04-08","2022","day","Giants home opener",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,5,FALSE,FALSE,1,0,1,"0",146,"Miami Marlins","/api/v1/teams/146",6,TRUE,FALSE,1,1,0,"1",137,"San Francisco Giants","/api/v1/teams/137",2395,"Oracle Park","/api/v1/venues/2395","/api/v1/game/662124/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662559,"/api/v1.1/game/662559/feed/live","R","2022","2022-04-08T23:05:00Z","2022-04-08",FALSE,1,TRUE,"N","P","N","14-662559-2022-04-08","2022","night",NA,9,FALSE,145,4,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,7,TRUE,FALSE,1,2,0,"1",121,"New York Mets","/api/v1/teams/121",3,FALSE,FALSE,1,0,2,"0",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/662559/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661782,"/api/v1.1/game/661782/feed/live","R","2022","2022-04-08T23:07:00Z","2022-04-08",FALSE,1,TRUE,"N","P","N","14-661782-2022-04-08","2022","night","Blue Jays home opener",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,8,FALSE,FALSE,1,0,1,"0",140,"Texas Rangers","/api/v1/teams/140",10,TRUE,FALSE,1,1,0,"1",141,"Toronto Blue Jays","/api/v1/teams/141",14,"Rogers Centre","/api/v1/venues/14","/api/v1/game/661782/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661576,"/api/v1.1/game/661576/feed/live","R","2022","2022-04-08T23:20:00Z","2022-04-08",FALSE,1,TRUE,"N","P","N","14-661576-2022-04-08","2022","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,6,FALSE,FALSE,1,1,1,"0.5",113,"Cincinnati Reds","/api/v1/teams/113",7,TRUE,FALSE,1,1,1,"0.5",144,"Atlanta Braves","/api/v1/teams/144",4705,"Truist Park","/api/v1/venues/4705","/api/v1/game/661576/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661041,"/api/v1.1/game/661041/feed/live","R","2022","2022-04-09T01:38:00Z","2022-04-08",FALSE,1,TRUE,"N","P","N","14-661041-2022-04-08","2022","night",NA,9,FALSE,145,4,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,13,TRUE,FALSE,1,2,0,"1",117,"Houston Astros","/api/v1/teams/117",6,FALSE,FALSE,1,0,2,"0",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/661041/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663417,"/api/v1.1/game/663417/feed/live","R","2022","2022-04-09T01:40:00Z","2022-04-08",FALSE,1,TRUE,"N","P","N","14-663417-2022-04-08","2022","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,3,TRUE,FALSE,1,1,1,"0.5",135,"San Diego Padres","/api/v1/teams/135",0,FALSE,FALSE,1,1,1,"0.5",109,"Arizona Diamondbacks","/api/v1/teams/109",15,"Chase Field","/api/v1/venues/15","/api/v1/game/663417/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663147,"/api/v1.1/game/663147/feed/live","R","2022","2022-04-08T18:20:00Z","2022-05-30",NA,1,TRUE,"N","P","N","14-663147-2022-04-08","2022","day","Makeup 5/30",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","2022-05-30T23:40:00Z","2022-05-30","Final","D","Postponed","DI",FALSE,"FALSE","Inclement Weather",NA,NA,FALSE,1,31,18,"0.633",158,"Milwaukee Brewers","/api/v1/teams/158",NA,NA,FALSE,1,19,28,"0.404",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/663147/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661917,"/api/v1.1/game/661917/feed/live","R","2022","2022-04-09T17:10:00Z","2022-04-09",FALSE,1,TRUE,"N","P","N","14-661917-2022-04-09","2022","day",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,3,FALSE,FALSE,1,0,2,"0",110,"Baltimore Orioles","/api/v1/teams/110",5,TRUE,FALSE,1,2,0,"1",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/661917/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662864,"/api/v1.1/game/662864/feed/live","R","2022","2022-04-09T17:10:00Z","2022-04-09",FALSE,1,TRUE,"N","P","N","14-662864-2022-04-09","2022","day",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,5,TRUE,FALSE,1,1,1,"0.5",145,"Chicago White Sox","/api/v1/teams/145",2,FALSE,FALSE,1,1,1,"0.5",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/662864/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661756,"/api/v1.1/game/661756/feed/live","R","2022","2022-04-09T18:10:00Z","2022-04-09",FALSE,1,TRUE,"N","P","N","14-661756-2022-04-09","2022","day",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,4,TRUE,FALSE,1,2,0,"1",136,"Seattle Mariners","/api/v1/teams/136",3,FALSE,FALSE,1,0,2,"0",142,"Minnesota Twins","/api/v1/teams/142",3312,"Target Field","/api/v1/venues/3312","/api/v1/game/661756/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662020,"/api/v1.1/game/662020/feed/live","R","2022","2022-04-09T18:15:00Z","2022-04-09",FALSE,1,TRUE,"N","P","N","14-662020-2022-04-09","2022","day",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,2,FALSE,FALSE,1,0,2,"0",134,"Pittsburgh Pirates","/api/v1/teams/134",6,TRUE,FALSE,1,2,0,"1",138,"St. Louis Cardinals","/api/v1/teams/138",2889,"Busch Stadium","/api/v1/venues/2889","/api/v1/game/662020/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663205,"/api/v1.1/game/663205/feed/live","R","2022","2022-04-09T18:20:00Z","2022-04-09",FALSE,1,TRUE,"N","P","N","14-663205-2022-04-09","2022","day",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,0,FALSE,FALSE,1,0,2,"0",158,"Milwaukee Brewers","/api/v1/teams/158",9,TRUE,FALSE,1,2,0,"1",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/663205/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661803,"/api/v1.1/game/661803/feed/live","R","2022","2022-04-09T19:07:00Z","2022-04-09",FALSE,1,TRUE,"N","P","N","14-661803-2022-04-09","2022","day",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,3,FALSE,FALSE,1,0,2,"0",140,"Texas Rangers","/api/v1/teams/140",4,TRUE,FALSE,1,2,0,"1",141,"Toronto Blue Jays","/api/v1/teams/141",14,"Rogers Centre","/api/v1/venues/14","/api/v1/game/661803/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661130,"/api/v1.1/game/661130/feed/live","R","2022","2022-04-09T20:05:00Z","2022-04-09",FALSE,1,TRUE,"N","P","N","14-661130-2022-04-09","2022","day",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,2,FALSE,FALSE,1,0,2,"0",133,"Oakland Athletics","/api/v1/teams/133",4,TRUE,FALSE,1,2,0,"1",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/661130/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662123,"/api/v1.1/game/662123/feed/live","R","2022","2022-04-09T20:05:00Z","2022-04-09",FALSE,1,TRUE,"N","P","N","14-662123-2022-04-09","2022","day",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,2,TRUE,FALSE,1,1,1,"0.5",146,"Miami Marlins","/api/v1/teams/146",1,FALSE,FALSE,1,1,1,"0.5",137,"San Francisco Giants","/api/v1/teams/137",2395,"Oracle Park","/api/v1/venues/2395","/api/v1/game/662123/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661332,"/api/v1.1/game/661332/feed/live","R","2022","2022-04-09T20:05:00Z","2022-04-09",FALSE,1,TRUE,"N","P","N","14-661332-2022-04-09","2022","day",NA,9,FALSE,145,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,2,FALSE,FALSE,1,0,2,"0",111,"Boston Red Sox","/api/v1/teams/111",4,TRUE,FALSE,1,2,0,"1",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/661332/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662765,"/api/v1.1/game/662765/feed/live","R","2022","2022-04-09T20:10:00Z","2022-04-09",FALSE,1,TRUE,"N","P","N","14-662765-2022-04-09","2022","day",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,0,FALSE,FALSE,1,0,2,"0",114,"Cleveland Guardians","/api/v1/teams/114",1,TRUE,FALSE,1,2,0,"1",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/662765/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662588,"/api/v1.1/game/662588/feed/live","R","2022","2022-04-09T23:05:00Z","2022-04-09",FALSE,1,TRUE,"N","P","N","14-662588-2022-04-09","2022","night",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,5,TRUE,FALSE,1,3,0,"1",121,"New York Mets","/api/v1/teams/121",0,FALSE,FALSE,1,0,3,"0",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/662588/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661575,"/api/v1.1/game/661575/feed/live","R","2022","2022-04-09T23:20:00Z","2022-04-09",FALSE,1,TRUE,"N","P","N","14-661575-2022-04-09","2022","night",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,1,FALSE,FALSE,1,1,2,"0.333",113,"Cincinnati Reds","/api/v1/teams/113",2,TRUE,FALSE,1,2,1,"0.667",144,"Atlanta Braves","/api/v1/teams/144",4705,"Truist Park","/api/v1/venues/4705","/api/v1/game/661575/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662931,"/api/v1.1/game/662931/feed/live","R","2022","2022-04-10T00:10:00Z","2022-04-09",FALSE,1,TRUE,"N","P","N","14-662931-2022-04-09","2022","night",NA,9,FALSE,NA,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,2,FALSE,FALSE,1,1,1,"0.5",119,"Los Angeles Dodgers","/api/v1/teams/119",3,TRUE,FALSE,1,1,1,"0.5",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/662931/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663404,"/api/v1.1/game/663404/feed/live","R","2022","2022-04-10T00:10:00Z","2022-04-09",FALSE,1,TRUE,"N","P","N","14-663404-2022-04-09","2022","night",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,5,TRUE,FALSE,1,2,1,"0.667",135,"San Diego Padres","/api/v1/teams/135",2,FALSE,FALSE,1,1,2,"0.333",109,"Arizona Diamondbacks","/api/v1/teams/109",15,"Chase Field","/api/v1/venues/15","/api/v1/game/663404/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661040,"/api/v1.1/game/661040/feed/live","R","2022","2022-04-10T01:07:00Z","2022-04-09",FALSE,1,TRUE,"N","P","N","14-661040-2022-04-09","2022","night",NA,9,FALSE,NA,4,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,0,FALSE,FALSE,1,2,1,"0.667",117,"Houston Astros","/api/v1/teams/117",2,TRUE,FALSE,1,1,2,"0.333",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/661040/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661129,"/api/v1.1/game/661129/feed/live","R","2022","2022-04-10T17:05:00Z","2022-04-10",FALSE,1,TRUE,"N","P","N","14-661129-2022-04-10","2022","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,4,TRUE,FALSE,1,1,2,"0.333",133,"Oakland Athletics","/api/v1/teams/133",1,FALSE,FALSE,1,2,1,"0.667",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/661129/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661916,"/api/v1.1/game/661916/feed/live","R","2022","2022-04-10T17:10:00Z","2022-04-10",FALSE,1,TRUE,"N","P","N","14-661916-2022-04-10","2022","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,0,FALSE,FALSE,1,0,3,"0",110,"Baltimore Orioles","/api/v1/teams/110",8,TRUE,FALSE,1,3,0,"1",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/661916/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662887,"/api/v1.1/game/662887/feed/live","R","2022","2022-04-10T17:10:00Z","2022-04-10",FALSE,1,TRUE,"N","P","N","14-662887-2022-04-10","2022","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,10,TRUE,FALSE,1,2,1,"0.667",145,"Chicago White Sox","/api/v1/teams/145",1,FALSE,FALSE,1,1,2,"0.333",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/662887/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662570,"/api/v1.1/game/662570/feed/live","R","2022","2022-04-10T17:35:00Z","2022-04-10",FALSE,1,TRUE,"N","P","N","14-662570-2022-04-10","2022","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,2,FALSE,FALSE,1,3,1,"0.75",121,"New York Mets","/api/v1/teams/121",4,TRUE,FALSE,1,1,3,"0.25",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/662570/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661573,"/api/v1.1/game/661573/feed/live","R","2022","2022-04-10T17:35:00Z","2022-04-10",FALSE,1,TRUE,"N","P","N","14-661573-2022-04-10","2022","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,6,TRUE,FALSE,1,2,2,"0.5",113,"Cincinnati Reds","/api/v1/teams/113",3,FALSE,FALSE,1,2,2,"0.5",144,"Atlanta Braves","/api/v1/teams/144",4705,"Truist Park","/api/v1/venues/4705","/api/v1/game/661573/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661802,"/api/v1.1/game/661802/feed/live","R","2022","2022-04-10T17:37:00Z","2022-04-10",FALSE,1,TRUE,"N","P","N","14-661802-2022-04-10","2022","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,12,TRUE,FALSE,1,1,2,"0.333",140,"Texas Rangers","/api/v1/teams/140",6,FALSE,FALSE,1,2,1,"0.667",141,"Toronto Blue Jays","/api/v1/teams/141",14,"Rogers Centre","/api/v1/venues/14","/api/v1/game/661802/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662755,"/api/v1.1/game/662755/feed/live","R","2022","2022-04-10T18:10:00Z","2022-04-10",FALSE,1,TRUE,"N","P","N","14-662755-2022-04-10","2022","day",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,17,TRUE,FALSE,1,1,2,"0.333",114,"Cleveland Guardians","/api/v1/teams/114",3,FALSE,FALSE,1,2,1,"0.667",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/662755/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661738,"/api/v1.1/game/661738/feed/live","R","2022","2022-04-10T18:10:00Z","2022-04-10",FALSE,1,TRUE,"N","P","N","14-661738-2022-04-10","2022","day",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,4,FALSE,FALSE,1,2,1,"0.667",136,"Seattle Mariners","/api/v1/teams/136",10,TRUE,FALSE,1,1,2,"0.333",142,"Minnesota Twins","/api/v1/teams/142",3312,"Target Field","/api/v1/venues/3312","/api/v1/game/661738/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662019,"/api/v1.1/game/662019/feed/live","R","2022","2022-04-10T18:15:00Z","2022-04-10",FALSE,1,TRUE,"N","P","N","14-662019-2022-04-10","2022","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,9,TRUE,FALSE,1,1,2,"0.333",134,"Pittsburgh Pirates","/api/v1/teams/134",4,FALSE,FALSE,1,2,1,"0.667",138,"St. Louis Cardinals","/api/v1/teams/138",2889,"Busch Stadium","/api/v1/venues/2889","/api/v1/game/662019/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663204,"/api/v1.1/game/663204/feed/live","R","2022","2022-04-10T18:20:00Z","2022-04-10",FALSE,1,TRUE,"N","P","N","14-663204-2022-04-10","2022","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,5,TRUE,FALSE,1,1,2,"0.333",158,"Milwaukee Brewers","/api/v1/teams/158",4,FALSE,FALSE,1,2,1,"0.667",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/663204/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662934,"/api/v1.1/game/662934/feed/live","R","2022","2022-04-10T19:10:00Z","2022-04-10",FALSE,1,TRUE,"N","P","N","14-662934-2022-04-10","2022","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,4,FALSE,FALSE,1,1,2,"0.333",119,"Los Angeles Dodgers","/api/v1/teams/119",9,TRUE,FALSE,1,2,1,"0.667",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/662934/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662122,"/api/v1.1/game/662122/feed/live","R","2022","2022-04-10T20:05:00Z","2022-04-10",FALSE,1,TRUE,"N","P","N","14-662122-2022-04-10","2022","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,2,FALSE,FALSE,1,1,2,"0.333",146,"Miami Marlins","/api/v1/teams/146",3,TRUE,FALSE,1,2,1,"0.667",137,"San Francisco Giants","/api/v1/teams/137",2395,"Oracle Park","/api/v1/venues/2395","/api/v1/game/662122/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661039,"/api/v1.1/game/661039/feed/live","R","2022","2022-04-10T20:07:00Z","2022-04-10",FALSE,1,TRUE,"N","P","N","14-661039-2022-04-10","2022","day",NA,9,FALSE,NA,4,4,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,4,TRUE,FALSE,1,3,1,"0.75",117,"Houston Astros","/api/v1/teams/117",1,FALSE,FALSE,1,1,3,"0.25",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/661039/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663395,"/api/v1.1/game/663395/feed/live","R","2022","2022-04-10T20:10:00Z","2022-04-10",FALSE,1,TRUE,"N","P","N","14-663395-2022-04-10","2022","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,10,TRUE,FALSE,1,3,1,"0.75",135,"San Diego Padres","/api/v1/teams/135",5,FALSE,FALSE,1,1,3,"0.25",109,"Arizona Diamondbacks","/api/v1/teams/109",15,"Chase Field","/api/v1/venues/15","/api/v1/game/663395/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661316,"/api/v1.1/game/661316/feed/live","R","2022","2022-04-10T23:08:00Z","2022-04-10",FALSE,1,TRUE,"N","P","N","14-661316-2022-04-10","2022","night",NA,9,FALSE,145,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,4,TRUE,FALSE,1,1,2,"0.333",111,"Boston Red Sox","/api/v1/teams/111",3,FALSE,FALSE,1,2,1,"0.667",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/661316/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662754,"/api/v1.1/game/662754/feed/live","R","2022","2022-04-11T18:10:00Z","2022-04-11",FALSE,1,TRUE,"N","P","N","14-662754-2022-04-11","2022","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"FALSE",NA,10,TRUE,FALSE,1,2,2,"0.5",114,"Cleveland Guardians","/api/v1/teams/114",7,FALSE,FALSE,1,2,2,"0.5",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/662754/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
