Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Luke Raley","TBR",8,35,31,7,4,1,0,1,4,3,2,0,11,1,0,0,1,0,0,0.211949,0.0681735,0.317105,0.214987,0.289758,0.347127,0.283795,0.636885,0.135177,4.58962,0.294562,,-0.00602538,3.23778,-0.711805,88.3636,-0.00602538,-0.12,-0.45831555826589465,-0.6138271614909172,0.00272198,999,,,,"19354"
"Wilyer Abreu","BOS",16,70,62,14,8,3,0,1,8,6,7,0,21,1,0,0,1,1,0,0.219024,0.0969271,0.298325,0.324904,0.29972,0.350601,0.289326,0.650322,0.131578,4.91194,0.303906,,0.0190708,6.82728,-1.12818,81.566,0.0190708,0,-1.4241457302123308,-0.7665894031524658,0.00221019,999,,,,"sa3005082"
"Mickey Moniak","LAA",45,196,181,39,24,8,1,5,21,19,11,1,58,1,1,0,3,2,1,0.214959,0.0585708,0.296857,0.197303,0.264944,0.360273,0.272306,0.625217,0.145314,4.97999,0.282789,,0.0283233,16.5755,-5.82409,73.3644,0.0283233,1.28,-5.843166213482618,-0.3759828805923462,0.000881677,744.0399780273438,,,,"19956"
"Mark Vientos","NYM",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0.223173,0.0731163,0.307577,0.237717,0.284316,0.371412,0.285731,0.655727,0.148238,2.44758,0.297779,,-0.00572907,0.673519,-0.134811,88.6091,-0.00572907,0.02,-0.0992845119908452,-0.13432098552584648,0.000400198,749.6900024414062,,,,"22184"
"Kaden Polcovich","SEA",3,14,12,2,2,1,0,0,1,1,1,0,4,0,0,0,0,0,0,0.19963,0.0763629,0.273433,0.279274,0.270849,0.308294,0.258954,0.579144,0.108664,4.60729,0.263079,,0.00588204,1.01493,-0.553105,70.5753,0.00588204,0,-0.44817983033135533,0,-0.00128437,999,,,,"sa3014496"
"Ernie Clement","OAK",3,13,12,3,2,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0.227199,0.0561332,0.144602,0.388191,0.276615,0.298573,0.256159,0.575188,0.0713742,3.90227,0.262296,,-0.000928865,0.959049,-0.568461,69.019,-0.000928865,-0.02,-0.46665115788346156,0.02629629522562027,-0.00164579,999,,,,"20352"
"Heliot Ramos","SFG",2,7,6,2,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0.239294,0.0668325,0.269318,0.248154,0.297911,0.356367,0.288455,0.654278,0.117072,4.63961,0.317605,,0.000633895,0.675023,-0.117126,86.2485,0.000633895,-0.05,-0.11004801146918908,-0.14259259030222893,-0.00209744,746.3599853515625,,,,"22515"
"Ryan Vilade","PIT",28,118,107,25,18,5,0,1,11,10,8,0,23,1,1,1,2,2,1,0.23369,0.0715893,0.193456,0.370055,0.293326,0.328631,0.276209,0.621957,0.0949407,4.49752,0.281741,,0.062063,10.3174,-3.13261,75.6753,0.062063,0.58,-3.262162633240223,-0.7162962555885315,-0.0029427,999,,,,"22165"
"Willie Calhoun",,3,14,13,3,2,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0.217681,0.0791556,0.152127,0.520326,0.286268,0.340031,0.278005,0.626299,0.12235,2.49895,0.23766,,-0.0103912,1.24153,-0.351065,80.0041,-0.0103912,-0.01,-0.3237878857180476,-0.14888888038694859,-0.0031396,750.5,,,,"17838"
"Franchy Cordero","BAL",3,14,12,3,2,1,0,0,2,1,1,0,5,0,0,0,0,0,0,0.219192,0.0842459,0.339063,0.248467,0.290443,0.370562,0.290561,0.661005,0.15137,5.1977,0.316691,,0.00342458,1.36356,-0.209605,88.3247,0.00342458,-0.04,-0.17733035050332546,-0.2926512733101845,-0.00342369,735.6900024414062,,,,"14567"
"Hunter Stovall","COL",3,14,13,3,2,1,0,0,2,1,1,0,3,0,0,0,0,0,0,0.247203,0.0589825,0.20299,0.290568,0.295274,0.356389,0.286677,0.651663,0.109186,5.04499,0.301776,,0.00121392,1.33357,-0.254403,68.4258,0.00121392,0,-0.5082298419438303,0,-0.00439111,999,,,,"sa3008181"
"Jason Heyward","LAD",36,153,137,30,21,5,1,3,16,14,13,0,31,2,1,0,3,1,0,0.218605,0.0843273,0.204673,0.41201,0.291575,0.331287,0.277635,0.622862,0.112682,4.01122,0.261208,,-0.0817594,13.5983,-3.90279,78.8381,-0.0817594,-0.02,-3.8448204696178436,-1.3447863049805164,-0.00517735,999,,,,"4940"
"Leury Garcia","CHW",47,199,184,44,34,7,1,2,19,15,10,0,43,2,1,1,5,2,1,0.239744,0.0524922,0.214116,0.245158,0.285937,0.319179,0.268755,0.605117,0.0794358,4.27828,0.300047,,-0.0430142,16.261,-6.47129,72.1251,-0.0430142,-0.26,-6.278995681554079,-0.11493827402591705,-0.0077555,750.5800170898438,,,,"5913"
"Dominic Fletcher","ARI",3,14,13,3,2,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0.237276,0.0568615,0.238699,0.238214,0.286568,0.343545,0.277768,0.630113,0.106269,4.15198,0.304095,,-0.00755378,1.22525,-0.349788,75.4635,-0.00755378,0,-0.4002218176610768,-0.138888880610466,-0.0080323,999,,,,"sa1115778"
"Jake Lamb","LAA",3,14,12,2,2,0,0,0,2,1,1,0,4,0,0,0,0,0,0,0.202049,0.100628,0.308285,0.326412,0.290604,0.354729,0.287085,0.645333,0.152681,2.85482,0.266848,,-0.0112525,1.34817,-0.251798,83.7933,-0.0112525,-0.03,-0.26643609441816807,-0.2614814769476652,-0.00872444,999,,,,"13329"
"Lewis Brinson",,24,105,97,21,14,4,0,3,12,11,6,0,31,1,1,0,2,1,0,0.221364,0.0592967,0.296342,0.200096,0.275778,0.376031,0.285669,0.65181,0.154667,4.7165,0.288479,,0.0181492,10.0029,-2.00839,83.5307,0.0181492,-0.44,-1.9602038376033306,-1.5974074006080627,-0.0130183,999,,,,"14352"
"Brenton Doyle","COL",10,42,39,9,6,2,0,1,5,4,2,0,13,0,0,0,1,1,0,0.234641,0.0456735,0.314248,0.145342,0.274764,0.370033,0.281321,0.644798,0.135393,5.35753,0.322793,,0.0243094,3.82349,-0.940432,64.7645,0.0243094,0,-1.6812460664659739,0.15432098507881165,-0.0134081,999,,,,"sa3009965"
"Bligh Madris","HOU",5,21,19,4,3,1,0,0,2,2,2,0,5,0,0,0,0,0,0,0.220114,0.0737739,0.247791,0.297726,0.281277,0.345377,0.276333,0.626654,0.125263,4.03927,0.278544,,-0.0101598,1.85624,-0.560875,78.6215,-0.0101598,-0.01,-0.5186970140784979,-0.2929218206554651,-0.0146584,999,,,,"20054"
"Jared Young","CHC",3,14,13,3,2,1,0,0,1,1,1,0,4,0,0,0,0,0,0,0.222213,0.0655128,0.260271,0.25171,0.281541,0.337635,0.273656,0.619176,0.115422,3.76387,0.288494,,-0.00683161,1.17645,-0.393486,74.7905,-0.00683161,0.06,-0.40896275267004967,-0.1921323575079441,-0.0146979,999,,,,"20404"
"Matt Wallner","MIN",11,48,43,9,6,2,0,1,5,5,5,0,17,1,0,0,1,0,0,0.208483,0.0981516,0.355252,0.276287,0.297381,0.35359,0.287939,0.650971,0.145107,4.10764,0.311415,,-0.0265016,4.70317,-0.839404,87.6327,-0.0265016,0,-0.7010838706046343,-0.9845678806304932,-0.0151928,726.6900024414062,,,,"26466"
"Seth Beer","ARI",8,34,30,7,5,2,0,1,3,4,3,0,8,1,0,0,1,0,0,0.230645,0.073546,0.220027,0.334258,0.312287,0.360304,0.298867,0.672592,0.129659,1.98177,0.280346,,-0.0339018,3.6401,-0.297499,89.8847,-0.0339018,0,-0.4385998025536537,-0.8641975522041321,-0.0153581,999,,,,"20493"
"Nathan Lukes","TOR",16,69,64,15,10,3,0,1,7,6,4,0,14,1,1,0,1,1,0,0.23371,0.0630015,0.2051,0.307174,0.287727,0.334783,0.274559,0.62251,0.101073,4.22489,0.285627,,-0.0154604,6.00215,-1.94103,77.4353,-0.0154604,0,-1.7793492637574673,-0.5761317014694214,-0.0154459,999,,,,"sa875215"
"Jose Barrero","CIN",26,109,101,21,14,4,0,3,11,10,6,0,39,2,1,0,1,2,1,0.206838,0.0527579,0.352405,0.149708,0.259682,0.332999,0.261687,0.592682,0.126161,4.83994,0.302183,,0.0745003,8.34392,-4.17993,59.228,0.0745003,0.01,-5.113745979964733,1.213703641667962,-0.0232699,642.9600219726562,,,,"23378"
"Kody Clemens","PHI",16,67,61,13,8,3,0,2,6,6,5,0,18,0,0,0,1,1,0,0.204401,0.07042,0.270185,0.260636,0.263868,0.343722,0.266831,0.60759,0.139321,4.60095,0.258709,,-0.00834014,5.39309,-2.28972,72.5801,-0.00834014,0.18,-2.0815072236582637,-0.2785537838935852,-0.0235272,749.7899780273438,,,,"20572"
"Cade Marlowe","SEA",13,55,50,10,7,2,0,1,5,5,4,0,18,1,0,0,1,1,0,0.207664,0.0725897,0.321663,0.22567,0.271695,0.334865,0.268044,0.606559,0.127201,5.05903,0.289861,,0.0457928,4.45565,-1.8165,76.9896,0.0457928,0,-1.3745322860777378,-0.604385256767273,-0.0246876,999,,,,"sa1170288"
"Yadiel Hernandez","WSN",10,41,37,9,6,2,0,1,4,4,3,0,10,0,0,0,1,0,0,0.240833,0.0732969,0.235054,0.31183,0.297999,0.367164,0.292116,0.665163,0.126331,2.27196,0.295312,,-0.0322402,4.08158,-0.569459,85.5661,-0.0322402,-0.44,-0.7143509984016418,-0.8881753385066986,-0.024827,742.6900024414062,,,,"19334"
"Tommy La Stella","SEA",71,308,276,66,47,13,1,5,30,30,25,1,45,2,2,1,6,1,0,0.238823,0.0800596,0.145706,0.549459,0.303786,0.350938,0.290056,0.654723,0.112115,2.50101,0.265449,,-0.264842,30.4153,-4.81774,86.5773,-0.264842,-0.37,-4.994487702846527,-5.353572487831116,-0.0289894,743.1900024414062,,,,"12371"
"Blake Perkins","MIL",13,55,49,10,7,2,0,1,6,5,5,0,15,0,0,0,1,1,0,0.208706,0.0937797,0.275339,0.340597,0.288385,0.325278,0.274313,0.613663,0.116572,5.00954,0.27687,,0.0522985,4.77148,-1.55739,74.4149,0.0522985,0,-1.5929625630378723,-0.6018518209457397,-0.0352728,999,,,,"sa874806"
"Charlie Culberson",,32,140,129,30,21,6,1,3,14,12,8,0,37,1,1,1,3,3,1,0.228378,0.0545356,0.262364,0.207862,0.276103,0.339614,0.271237,0.615717,0.111236,5.0677,0.297225,,0.0591102,11.732,-4.283,73.5088,0.0591102,-0.85,-4.183842170983553,-0.7512346059083939,-0.0374745,999,,,,"3298"
"Yuli Gurriel",,117,504,469,118,81,28,2,7,51,49,26,0,66,4,4,1,10,4,1,0.251604,0.0516505,0.131783,0.391936,0.294496,0.364083,0.288918,0.65858,0.112479,3.94914,0.277201,,-0.0630025,49.3146,-8.33945,85.7867,-0.0630025,0.4,-8.258294962346554,-8.6277776658535,-0.0424902,572.1900024414062,,,,"19198"
"Colin Moran",,24,105,94,22,15,4,0,3,11,11,9,0,27,1,1,0,2,0,0,0.227636,0.0865631,0.259024,0.33419,0.297965,0.36168,0.291551,0.659644,0.134043,2.25067,0.286808,,-0.0959095,10.4935,-1.51774,87.6152,-0.0959095,-0.38,-1.583621732890606,-2.309012293815613,-0.0481945,747.8099975585938,,,,"16909"
"Dee Strange-Gordon",,28,119,112,28,22,4,1,0,12,8,5,0,20,1,1,0,3,3,1,0.246751,0.039632,0.166367,0.23822,0.280396,0.311252,0.260995,0.591648,0.0645007,5.8458,0.294712,,0.096108,9.00397,-4.60879,66.3967,0.096108,0.34,-4.478643871843815,0.10733143985271454,-0.0503849,999,,,,"8203"
"Justin Upton","SEA",42,182,161,33,20,6,0,6,20,20,17,0,58,3,1,0,3,1,0,0.204335,0.0935453,0.317562,0.294573,0.289429,0.362177,0.289659,0.651606,0.157842,3.52115,0.272751,,-0.0676603,17.9151,-2.90437,86.301,-0.0676603,-0.35,-2.919979028403759,-3.5907407701015472,-0.0587042,999,,,,"5222"
"Darick Hall","PHI",57,242,218,47,26,11,0,9,26,30,18,1,68,5,2,0,4,1,0,0.217214,0.0731901,0.278841,0.262479,0.287908,0.401232,0.299792,0.68914,0.184018,2.86296,0.266094,,-0.140467,25.8109,-1.91679,90.8592,-0.140467,-0.01,-2.7157148122787476,-5.997156390920281,-0.0597318,616.9600219726562,,,,"19717"
"Ryan Noda","OAK",78,320,278,56,34,13,1,8,31,31,35,1,105,5,2,1,5,3,1,0.200242,0.108273,0.329102,0.328997,0.298594,0.336643,0.28457,0.635237,0.136401,3.83419,0.286824,,-0.0307081,30.2505,-6.40974,89.0681,-0.0307081,0,-3.974712597206235,-6.820987701416016,-0.0633524,999,,,,"sa873960"
"Dominic Smith","WSN",107,447,404,96,62,23,1,10,43,45,32,2,98,7,3,0,8,1,0,0.236327,0.0724039,0.218523,0.331334,0.301616,0.368457,0.294732,0.670074,0.13213,2.59845,0.286385,,-0.357488,45.8268,-5.33463,87.354,-0.357488,-0.4,-6.931285172700882,-8.704738050699234,-0.0639683,474.8800048828125,,,,"15653"
"Cole Tucker","COL",10,42,38,8,6,2,0,1,4,3,3,0,11,0,0,0,1,1,0,0.21899,0.0712284,0.266391,0.267383,0.278397,0.324899,0.267754,0.603297,0.105909,6.09358,0.291438,,0.0442296,3.37466,-1.38926,55.492,0.0442296,-0.21,-2.110156461596489,0.09864197671413422,-0.0642882,999,,,,"17326"
"J.J. Matijevic","HOU",13,56,51,11,6,3,0,2,6,6,4,0,18,0,0,0,1,1,0,0.210638,0.0741731,0.320125,0.2317,0.273325,0.362453,0.278637,0.635778,0.151815,4.54278,0.286902,,0.00070371,5.05312,-1.39253,80.2474,0.00070371,0.04,-1.2522616211208515,-1.1637036427855492,-0.0655113,999,,,,"20165"
"Kyle Stowers","BAL",84,358,323,71,45,16,1,10,37,38,29,1,111,4,2,0,6,2,1,0.220785,0.0802846,0.310567,0.25851,0.290112,0.368579,0.289494,0.65869,0.147794,3.67773,0.30116,,-0.180927,35.1495,-5.75282,87.5717,-0.180927,0.07,-5.1836511343717575,-6.851732902228832,-0.0696822,479.1499938964844,,,,"26151"
"Jerar Encarnacion","MIA",19,82,76,17,11,3,0,2,8,9,5,0,28,1,0,0,1,1,0,0.224832,0.0630438,0.338662,0.186155,0.278845,0.365678,0.282028,0.644523,0.140846,3.4954,0.318813,,-0.038609,7.59089,-1.80955,82.4817,-0.038609,-0.28,-1.7118592448532581,-1.74604931473732,-0.0731697,750.4199829101562,,,,"21871"
"Andrew Bechtold","MIN",5,19,17,3,2,1,0,0,2,2,2,0,6,0,0,0,0,0,0,0.202638,0.0804659,0.329734,0.244033,0.269168,0.310504,0.259461,0.579671,0.107866,2.62703,0.293265,,-0.0136239,1.39864,-0.75052,67.5366,-0.0136239,-0.67,-0.7002339204773307,-0.6009688004851341,-0.0738849,999,,,,"sa829787"
"Ildemaro Vargas","WSN",60,251,235,54,40,11,1,2,21,20,12,1,35,1,2,1,6,2,1,0.229427,0.0490812,0.141316,0.347315,0.269085,0.313179,0.256638,0.582264,0.0837518,3.70505,0.259519,,-0.0899889,18.1031,-10.5784,61.3171,-0.0899889,0.71,-11.363032564520836,2.186476409435272,-0.0790047,749.1900024414062,,,,"13324"
"Brett Sullivan","SDP",13,55,51,11,8,3,0,1,5,5,3,0,9,0,0,0,1,1,0,0.219271,0.0570341,0.164777,0.346128,0.266838,0.32183,0.259435,0.588668,0.102559,4.01166,0.25105,,-0.00152876,4.0923,-2.19772,68.4773,-0.00152876,-0.08,-2.016167180147022,-0.6861081272363663,-0.0897523,999,,,,"sa857232"
"Yoshi Tsutsugo","TEX",55,238,209,45,28,9,1,7,24,25,26,0,64,1,2,0,4,1,0,0.213819,0.109285,0.270141,0.404548,0.302225,0.358173,0.293422,0.660398,0.144355,2.4943,0.272628,,-0.187928,24.1391,-3.08646,88.9144,-0.187928,-0.25,-3.206315040588379,-5.4638447761535645,-0.0931613,750.3099975585938,,,,"27459"
"Jackson Frazier","TEX",47,203,180,37,23,8,1,5,21,19,19,0,64,3,1,0,3,2,1,0.204936,0.0918354,0.316849,0.289839,0.288862,0.335747,0.279879,0.624609,0.13081,4.01134,0.28756,,-0.0327906,18.4051,-4.81663,79.51,-0.0327906,-0.58,-4.7913545817136765,-2.755925953388214,-0.0954357,999,,,,"15983"
"Stone Garrett","WSN",63,264,247,54,33,12,1,9,27,28,13,1,81,2,2,0,3,5,1,0.220288,0.0487102,0.306683,0.158829,0.264249,0.382086,0.280267,0.646334,0.161798,4.68996,0.287668,,0.202007,24.0426,-6.18919,77.4674,0.202007,0.71,-6.7194168865680695,-3.2102509140968323,-0.110268,553.1900024414062,,,,"19273"
"Kole Calhoun",,71,308,275,57,35,11,1,10,31,34,27,1,88,3,2,0,5,2,0,0.205393,0.0867639,0.286399,0.302947,0.281771,0.358125,0.282663,0.639896,0.152732,3.34212,0.260791,,-0.139725,28.6061,-6.62691,81.4429,-0.139725,-1.26,-6.678541451692581,-4.547037124633789,-0.121126,999,,,,"11200"
"Nomar Mazara","BAL",19,83,75,17,12,4,0,2,8,8,6,0,20,1,1,0,2,0,0,0.233191,0.075041,0.236402,0.317429,0.297281,0.350068,0.286718,0.647349,0.116876,2.09589,0.292052,,-0.0749516,7.92946,-1.50954,85.6128,-0.0749516,-0.86,-1.4113934710621834,-2.3993518352508545,-0.124578,748,,,,"14553"
"Robinson Canó","ATL",42,182,169,39,26,9,0,4,17,19,11,1,39,1,1,0,4,0,0,0.228728,0.0586778,0.215026,0.272887,0.276374,0.350283,0.274662,0.626657,0.121556,1.82199,0.274743,,-0.148199,15.7468,-5.07272,75.887,-0.148199,-0.03,-5.168861225247383,-1.974444417282939,-0.125123,999,,,,"3269"
"Jon Singleton",,26,111,94,16,9,4,0,3,11,11,15,0,36,1,1,0,1,0,0,0.173572,0.136765,0.329174,0.41548,0.290301,0.31561,0.274651,0.605911,0.142039,1.70606,0.239623,,-0.102096,9.57271,-3.08504,74.6461,-0.102096,0,-3.362874396145344,-2.0328378677368164,-0.176181,748.8800048828125,,,,"10441"
"Ryan O'Hearn",,49,206,186,41,26,9,1,6,20,23,17,1,54,2,1,0,4,1,0,0.218914,0.0803715,0.259464,0.309759,0.286544,0.367816,0.287409,0.65436,0.148901,2.84495,0.271301,,-0.13718,19.937,-3.66053,86.1008,-0.13718,-0.5,-3.3649648874998093,-4.885802268981934,-0.17746,748.3800048828125,,,,"16442"
"Dermis Garcia","OAK",36,147,133,26,15,5,0,5,13,16,12,0,55,1,1,0,2,1,0,0.193619,0.0796346,0.374426,0.212685,0.262431,0.348504,0.269452,0.610935,0.154886,3.49357,0.282629,,-0.0195017,12.1006,-4.70198,78.3993,-0.0195017,0.1,-3.5913462676107883,-2.9555555805563927,-0.196912,743.1199951171875,,,,"20926"
"Michael Toglia","COL",45,194,176,40,24,9,1,6,23,21,16,0,59,1,1,0,3,1,0,0.225216,0.0830159,0.303251,0.273753,0.293234,0.389917,0.299209,0.683152,0.164702,4.33704,0.299962,,-0.0706321,20.6047,-1.6269,76.9909,-0.0706321,-0.69,-5.268107533454895,-3.9517845511436462,-0.282459,569.9600219726562,,,,"25845"
"Eddie Rosario","ATL",97,419,387,89,60,18,1,11,44,43,27,1,86,1,3,1,6,6,2,0.230232,0.0633785,0.206492,0.306929,0.279229,0.364082,0.281322,0.643311,0.13385,4.10016,0.267463,,0.121672,38.451,-9.45709,77.2385,0.121672,-4.82,-10.958092629909515,-9.778526306152344,-0.699842,485.9599914550781,,,,"12155"
"Miguel Cabrera","DET",89,369,341,80,62,13,0,6,31,33,22,1,84,3,3,1,9,0,0,0.235745,0.0599838,0.227498,0.263668,0.28546,0.325176,0.270493,0.610636,0.089431,1.73293,0.293635,,-0.329841,30.7365,-11.519,75.164,-0.329841,-0.03,-10.657747447490692,-9.29352786950767,-0.861323,745.9199829101562,,,,"1744"
