Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Adam Duvall","BOS",105,455,415,95,49,20,2,23,55,66,31,1,137,6,3,1,,2,1,0.227854,0.0670676,0.300623,0.223096,0.288008,0.454888,0.319947,0.742896,0.227034,3.73369,0.276499,-0.233927,-0.426445,55.7151,3.68747,103.179,-0.660372,-1.95212,0.9671338796615601,-1.8271160125732422,1.43129,317.94000244140625,,,,"10950"
"Christian Arroyo","BOS",81,350,322,85,55,19,1,10,39,45,19,1,67,6,2,2,,4,2,0.264972,0.0539917,0.192811,0.280023,0.315345,0.420901,0.319877,0.736246,0.155929,4.11379,0.307033,-0.309364,-0.104729,42.8381,2.81687,103.129,-0.414093,0.484357,0.8181835114955902,1.484357088804245,1.41221,474,,,,"16434"
"Luis García","WSN",118,511,479,126,83,25,3,14,56,57,25,2,98,2,3,2,,5,3,0.263395,0.0488015,0.192213,0.253894,0.300693,0.421324,0.311592,0.722017,0.157929,4.11905,0.302246,-0.12017,-0.755205,59.1804,0.749365,98.8778,-0.875374,-3.93751,-1.5416315793991089,-2.3625097274780273,1.39525,304.45001220703125,,,,"20391"
"Chas McCormick","HOU",102,441,386,89,61,13,2,14,52,53,45,0,116,4,4,1,,6,3,0.22993,0.102495,0.262653,0.390229,0.314124,0.378113,0.306688,0.692237,0.148183,4.28202,0.28814,-0.237843,-0.443291,49.3554,-1.07138,100.042,-0.681134,0.16644,-0.6603060122579336,-0.25856032967567444,1.37829,426.8299865722656,,,,"19599"
"David Peralta","LAD",102,441,399,100,62,22,2,13,46,57,35,3,97,3,3,1,,2,1,0.249403,0.0784377,0.220343,0.35598,0.312187,0.411859,0.313827,0.724046,0.162456,3.45168,0.297479,-0.0900304,-0.463327,51.8566,1.42984,103.576,-0.553357,1.66154,1.2787720561027527,-3.063457489013672,1.3705,504.8999938964844,,,,"2136"
"Ji Hwan Bae","PIT",86,371,333,85,60,16,3,5,49,36,30,1,72,3,3,2,,14,5,0.255465,0.0814262,0.193133,0.421607,0.32151,0.373931,0.306899,0.695441,0.118465,6.65895,0.30823,0.0626534,0.491095,41.5834,-0.839161,96.6505,0.553749,-0.615927,-0.8900509476661682,1.4590734243392944,1.37035,559.5800170898438,,,,"23818"
"Brian Anderson","MIL",112,483,424,97,61,20,1,15,52,55,45,2,131,9,3,2,,3,1,0.229992,0.0935191,0.27172,0.344174,0.315637,0.388091,0.309947,0.703728,0.158099,3.27731,0.294537,0.0884377,-0.418571,55.3064,0.0770914,98.7703,-0.330133,0.0898037,-1.0202084481716156,-2.185196168720722,1.3697,424.79998779296875,,,,"18289"
"J.D. Martinez","LAD",130,560,503,127,76,28,1,22,70,77,48,3,141,4,4,1,,0,1,0.253468,0.0863228,0.25105,0.343847,0.321735,0.442616,0.330674,0.764351,0.189147,2.24332,0.307124,-1.43062,-0.710052,73.3445,9.31045,115.095,-2.14067,-0.00928125,7.68061637878418,-13.509281249716878,1.36628,211.82000732421875,,,,"6184"
"Eduardo Escobar","NYM",102,441,401,94,58,18,3,16,50,56,33,2,99,2,4,1,,1,1,0.235276,0.0739712,0.223498,0.330971,0.293717,0.412987,0.305512,0.706704,0.177712,3.41184,0.270006,-0.22045,-0.440199,48.9433,-1.48345,102.127,-0.660649,-1.44215,0.42927443981170654,-2.2671481370925903,1.36492,357.44000244140625,,,,"6153"
"C.J. Cron","COL",134,581,519,134,78,28,2,27,71,89,47,4,142,10,4,0,,0,1,0.258342,0.081443,0.244809,0.33268,0.329306,0.471998,0.344397,0.801304,0.213656,2.35269,0.303161,-0.745426,-0.747831,82.4292,15.994,107.886,-1.49326,0.484439,3.8302314281463623,-10.390561431646347,1.36364,146.2899932861328,,,,"12546"
"Michael Massey","KCR",97,420,384,97,63,23,1,10,47,48,23,1,93,7,4,2,,6,2,0.253558,0.0553344,0.222499,0.248696,0.304406,0.398865,0.306533,0.703271,0.145307,4.19977,0.306108,-0.0275106,0.126615,46.9535,-1.07206,96.0633,0.0991044,-0.1415,-1.761498175561428,1.3585000038146973,1.36223,354.44000244140625,,,,"27684"
"Patrick Wisdom","CHC",94,406,359,75,39,16,0,20,49,52,38,1,143,5,2,1,,6,2,0.209284,0.094771,0.35258,0.268793,0.294031,0.423063,0.312732,0.717094,0.213779,3.788,0.277819,-0.0782075,-0.0281816,47.3877,0.96304,101.499,-0.106389,-1.35097,0.6007017716765404,-1.4009667187929153,1.35022,443.260009765625,,,,"13602"
"Kyle Isbel","KCR",118,511,464,112,73,22,5,11,58,55,35,1,123,7,3,2,,16,7,0.240147,0.0684629,0.240456,0.284721,0.300958,0.382478,0.299626,0.683436,0.142331,6.38081,0.300808,0.0652979,-0.100818,54.3227,-4.10836,91.1869,-0.0355202,5.21675,-5.103279758244753,1.6417458057403564,1.34541,456.54998779296875,,,,"21614"
"Nick Castellanos","PHI",141,609,561,147,89,35,1,22,74,81,38,2,138,6,4,1,,5,2,0.261373,0.0620284,0.226041,0.274412,0.312505,0.442234,0.326386,0.754739,0.180861,3.60914,0.308353,-0.26847,-0.25944,77.6877,8.05067,109.04,-0.52791,-4.85503,5.868603765964508,-13.580028533935547,1.34169,126.7300033569336,,,,"11737"
"Luis Guillorme","NYM",68,294,256,67,52,11,1,3,29,25,32,1,43,2,2,2,,1,1,0.261235,0.109473,0.147793,0.740718,0.346439,0.344175,0.310309,0.690615,0.0829408,2.90694,0.302961,-0.281638,-0.416831,33.7494,0.131503,105.407,-0.698469,0.441684,1.1486146450042725,1.641684204339981,1.33156,714.739990234375,,,,"16451"
"Victor Robles","WSN",122,525,469,107,72,24,2,9,57,46,32,1,129,15,4,6,,19,6,0.228831,0.0604263,0.245004,0.246633,0.296455,0.349935,0.286913,0.64639,0.121104,5.87588,0.292593,-0.0279477,0.794682,50.5086,-9.52326,82.0028,0.766734,3.26617,-10.210930466651917,5.14116907119751,1.32232,504.1199951171875,,,,"18363"
"Avisaíl García","MIA",128,553,505,123,86,21,0,17,57,64,35,2,144,9,4,1,,7,3,0.24455,0.0627135,0.261083,0.240205,0.301911,0.387247,0.301705,0.689158,0.142696,3.47479,0.306647,-0.513618,-0.16563,59.7011,-3.53253,95.9282,-0.679248,3.35943,-3.2953404784202576,-2.765568733215332,1.31717,339.6199951171875,,,,"5760"
"Jake Fraley","CIN",109,469,406,99,61,19,1,18,60,61,54,1,117,6,3,1,,11,4,0.243841,0.114122,0.249833,0.456793,0.338067,0.426877,0.335302,0.764944,0.183036,4.61696,0.29684,0.0490259,0.114033,63.1505,9.52204,109.55,0.163059,-0.699181,5.367037817835808,-8.824180543422699,1.29381,272.6400146484375,,,,"19260"
"Nick Maton","DET",96,413,364,82,53,18,3,8,43,34,40,0,106,4,3,2,,4,2,0.225076,0.0957316,0.257244,0.372142,0.306284,0.357784,0.295454,0.664068,0.132707,4.47661,0.292133,0.0758663,-0.385358,42.5358,-4.68928,92.7749,-0.309492,0.982395,-3.6673256754875183,2.557394802570343,1.2646,559.6400146484375,,,,"21635"
"Evan Longoria","ARI",99,427,383,93,58,19,0,15,48,54,37,3,111,4,3,1,,1,1,0.241923,0.0856548,0.259501,0.330075,0.311422,0.411835,0.314406,0.723257,0.169912,2.38328,0.297512,-0.565775,-0.504764,50.4068,1.5809,100.507,-1.07054,0.506877,-0.8192161917686462,-1.5181230902671814,1.26302,530.27001953125,,,,"9368"
"Brandon Marsh","PHI",128,553,501,115,78,22,4,11,60,59,42,1,172,4,3,3,,14,4,0.230675,0.0758479,0.310736,0.244091,0.293554,0.358665,0.287379,0.652218,0.127989,5.98861,0.325153,0.474102,0.578705,53.4073,-9.82626,82.3683,1.05281,1.71438,-10.275500178337097,3.689378023147583,1.26202,303.1700134277344,,,,"20202"
"Brian Serven","COL",57,224,203,47,29,9,1,7,25,27,15,0,49,3,2,1,,1,1,0.23089,0.0680332,0.220279,0.30885,0.293298,0.394413,0.301291,0.687711,0.163523,3.22312,0.266867,-0.0583163,-0.316422,24.109,-1.50456,78.4114,-0.374739,2.19815,-5.993213713169098,6.573146820068359,1.25282,719.4400024414062,,,,"19422"
"Tom Murphy","SEA",58,233,205,46,29,8,0,9,25,27,24,0,71,1,2,1,,1,1,0.225672,0.102653,0.302461,0.339394,0.308645,0.392885,0.309414,0.701529,0.167212,2.47433,0.295288,-0.109699,-0.28897,26.6269,-0.0616007,106.184,-0.398669,0.452208,1.2256430387496948,3.4522078931331635,1.24757,602.6799926757812,,,,"13499"
"Kerry Carpenter","DET",104,448,409,101,61,21,2,17,51,60,28,2,103,7,3,1,,4,3,0.247903,0.0628377,0.22912,0.274257,0.30444,0.436129,0.319496,0.740569,0.188226,3.6652,0.287446,-0.136239,-1.0037,54.6975,3.47031,109.749,-1.13994,0.0482404,3.774648904800415,-6.451759576797485,1.21709,419.6300048828125,,,,"25961"
"Manny Piña","OAK",45,180,160,35,22,7,0,6,17,21,14,0,36,4,1,1,,1,1,0.218604,0.0798125,0.202192,0.394736,0.297668,0.377649,0.298954,0.675318,0.159046,2.0517,0.244216,-0.312885,-0.351463,19.0814,-1.54667,99.2162,-0.664348,2.47794,-0.8234564810991287,5.377939224243164,1.20438,749.02001953125,,,,"2829"
"Ji-Man Choi","PIT",105,455,384,92,56,23,0,13,49,52,63,2,119,4,4,1,,0,1,0.238966,0.139332,0.261801,0.532207,0.349016,0.400848,0.331353,0.749863,0.161882,1.61486,0.30801,-0.652088,-0.722307,59.8379,7.81027,113.372,-1.37439,-0.687475,5.694332242012024,-9.562474608421326,1.2012,549.0999755859375,,,,"5452"
"Drew Waters","KCR",99,427,386,93,58,21,4,10,51,45,34,0,129,3,2,1,,11,3,0.240044,0.0802427,0.301714,0.265956,0.306115,0.390061,0.305837,0.696176,0.150017,6.04678,0.332363,-0.0901048,0.325294,47.5001,-1.32582,95.5723,0.235189,-1.73563,-1.8923200070858002,-0.31062614917755127,1.19665,552.989990234375,,,,"20505"
"Trevor Story","BOS",58,252,225,56,31,14,1,10,34,33,22,1,68,3,2,0,,8,2,0.24718,0.0855033,0.271518,0.314908,0.318337,0.444715,0.329402,0.763052,0.197535,5.76247,0.309268,0.266192,0.622797,32.7505,3.93519,109.854,0.888989,1.22366,3.6832711696624756,-0.47633612155914307,1.17944,549.6300048828125,,,,"12564"
"Josh Lowe","TBR",89,385,343,77,47,18,2,10,43,42,36,1,125,2,2,1,,12,2,0.225482,0.0933918,0.323635,0.288571,0.300777,0.377331,0.298256,0.678108,0.151849,5.75042,0.319335,0.0774794,1.0339,40.509,-3.51442,98.5655,1.11138,2.00245,0.48989182710647583,-1.5225462913513184,1.17907,398.1400146484375,,,,"19953"
"Max Stassi","LAA",62,243,215,46,30,8,1,7,25,23,23,0,73,3,2,1,,0,1,0.212408,0.0925895,0.300848,0.307762,0.293663,0.358577,0.29003,0.65224,0.14617,2.45014,0.281211,-0.369877,-0.369857,23.9998,-3.80927,85.8665,-0.739734,1.62995,-4.607669115066528,6.37994921207428,1.17803,548.8800048828125,,,,"10059"
"Dylan Moore","SEA",60,259,222,47,28,10,1,7,31,26,28,1,75,7,1,1,,16,6,0.211729,0.106474,0.287761,0.370008,0.316642,0.369218,0.305649,0.68586,0.157489,6.58314,0.280894,0.176622,0.553109,28.7728,-0.842978,103.527,0.729732,0.2851,1.7575827240943909,1.2100999355316162,1.17773,489.30999755859375,,,,"18042"
"Roberto Pérez","SFG",57,224,196,40,27,6,0,6,20,23,23,0,72,2,2,1,,1,1,0.201769,0.101617,0.322978,0.314625,0.288808,0.328004,0.277355,0.616812,0.126235,2.29664,0.280332,-0.451959,-0.356966,19.8496,-5.764,78.6522,-0.808925,3.98036,-6.364725470542908,8.355364561080933,1.17614,744.5599975585938,,,,"2900"
"Michael A. Taylor","MIN",81,350,318,75,52,13,1,8,37,35,26,0,96,3,3,2,,6,3,0.235288,0.072865,0.2732,0.26671,0.29563,0.361671,0.290371,0.657301,0.126383,4.31516,0.307775,0.141913,-0.203431,34.634,-5.38729,89.344,-0.0615183,3.76079,-4.258422516286373,4.310785889625549,1.17595,616.8099975585938,,,,"11489"
"Royce Lewis","MIN",57,245,222,58,35,14,1,8,32,31,18,0,50,3,2,1,,7,2,0.262586,0.0729116,0.203521,0.358251,0.322947,0.439641,0.331774,0.762589,0.177055,5.26211,0.304622,0.0252383,0.27354,32.3024,4.28756,118.574,0.298779,-0.0587571,5.419602870941162,-2.0337570384144783,1.17482,515.3099975585938,,,,"20437"
"Jon Berti","MIA",75,322,281,66,47,13,2,5,39,26,33,0,74,4,2,2,,24,5,0.234863,0.103536,0.230356,0.449462,0.321494,0.340694,0.297722,0.662188,0.105832,6.99574,0.300668,0.6163,2.48039,33.7437,-3.07587,93.2046,3.09669,-1.17671,0.5544421672821045,-0.3267112970352173,1.16141,278.17999267578125,,,,"12037"
"Carlos Santana","PIT",100,434,366,86,56,15,0,14,51,46,62,2,72,2,3,1,,1,1,0.235052,0.143669,0.16638,0.863503,0.347768,0.394147,0.329299,0.741915,0.159094,1.82614,0.254652,-0.282771,-0.559074,56.3679,6.74154,111.967,-0.841846,0.247341,5.192382276058197,-8.7526585906744,1.15934,448.5199890136719,,,,"2396"
"Yan Gomes","CHC",66,262,243,59,40,11,1,8,27,30,13,1,51,3,2,1,,1,1,0.243916,0.0514401,0.192696,0.266949,0.290746,0.391606,0.296476,0.682353,0.147691,3.11445,0.276043,-0.348123,-0.286188,27.2383,-2.76625,90.3838,-0.634311,0.931787,-3.565981149673462,6.056787133216858,1.1525,474.3599853515625,,,,"9627"
"Kevin Newman","CIN",117,504,468,125,93,23,2,7,50,45,27,1,64,3,3,3,,9,3,0.267812,0.0533236,0.127307,0.418857,0.310558,0.370883,0.299234,0.681441,0.103071,4.28238,0.296222,0.438926,-0.0491854,53.4218,-4.20879,84.888,0.38974,-2.23657,-8.459360748529434,2.463430881500244,1.15089,481.1000061035156,,,,"17696"
"Victor Caratini","MIL",65,257,225,51,35,10,0,7,25,27,25,2,57,5,2,1,,1,1,0.228057,0.0970135,0.221326,0.438329,0.315339,0.360628,0.299184,0.675966,0.132571,2.32381,0.273736,-0.304508,-0.315816,27.2517,-2.15818,91.4107,-0.620324,0.217933,-3.187025725841522,4.717933356761932,1.13129,636.77001953125,,,,"14968"
"Francisco Mejía","TBR",76,301,280,69,43,17,1,7,32,34,13,0,61,5,2,1,,0,1,0.246549,0.0444355,0.203559,0.218294,0.2898,0.397219,0.299238,0.687019,0.15067,3.08625,0.28896,-0.218196,-0.429515,31.8844,-2.51098,99.2592,-0.647711,-0.700909,-0.8984536528587341,5.174090802669525,1.12651,474.3800048828125,,,,"16403"
"Carson Kelly","ARI",53,213,187,44,28,10,0,7,24,24,21,1,43,2,2,1,,1,1,0.23681,0.0994625,0.200384,0.496358,0.319531,0.398908,0.315594,0.718439,0.162098,2.59072,0.269476,-0.0380865,-0.246249,25.3454,0.989601,101.319,-0.284336,0.280544,0.042034298181533813,3.505543738603592,1.12527,473.0799865722656,,,,"13620"
"Bryan De La Cruz","MIA",100,434,399,105,69,21,1,13,51,51,28,0,103,2,4,2,,5,2,0.262311,0.0635196,0.238474,0.266359,0.311338,0.41906,0.31795,0.730398,0.156749,3.94627,0.320588,-0.135802,-0.262823,52.455,2.82862,107.036,-0.398625,-3.96316,3.1492201685905457,-7.113163948059082,1.11696,255.75,,,,"19600"
"Brice Turang","MIL",104,448,401,95,69,17,1,7,50,42,41,1,95,2,3,2,,13,3,0.236467,0.0906685,0.212591,0.426493,0.306816,0.340716,0.288442,0.647532,0.104249,5.18549,0.290343,0,0.938421,43.6449,-7.58232,84.0657,0.938421,1.09964,-7.3554727435112,2.8996362686157227,1.11477,999,,,,"sa3008294"
"Tyrone Taylor","MIL",87,378,343,82,48,17,2,14,44,50,24,0,91,7,3,1,,5,1,0.238406,0.0633513,0.241543,0.262278,0.298925,0.424292,0.314614,0.723216,0.185886,4.78016,0.280945,0.197315,0.0185082,44.6849,1.46192,101.962,0.215824,0.962678,1.077350303530693,-3.18732225894928,1.11379,540.5599975585938,,,,"13675"
"Austin Hedges","PIT",76,301,269,53,36,9,0,8,28,27,21,1,74,4,2,5,,2,1,0.196766,0.0697636,0.244397,0.285451,0.262269,0.320076,0.258842,0.582345,0.12331,3.01737,0.236933,-0.344674,-0.251543,22.2312,-12.1642,63.7908,-0.596216,4.64195,-13.250660836696625,10.516948699951172,1.11361,719.0800170898438,,,,"12976"
"Whit Merrifield","TOR",117,504,464,118,82,25,1,10,62,53,31,0,81,3,5,2,,18,5,0.255551,0.0606247,0.161174,0.376145,0.302552,0.382163,0.299473,0.684714,0.126612,5.43414,0.287007,0.287822,1.28132,53.5173,-4.11336,95.0141,1.56914,-1.01471,-1.2586034536361694,-4.2647058963775635,1.10552,197.13999938964844,,,,"11281"
"Jarred Kelenic","SEA",102,441,398,89,50,20,2,17,52,56,35,2,112,4,3,1,,9,4,0.22329,0.0803266,0.254598,0.315504,0.291429,0.409884,0.304572,0.701313,0.186594,4.9602,0.265407,0.151841,-0.0923809,48.6142,-1.81255,102.767,0.0594596,-0.0478593,1.4323739558458328,-4.972859472036362,1.10303,237.82000732421875,,,,"22558"
"Jared Walsh","LAA",97,420,381,93,55,20,2,18,48,56,32,3,117,4,3,1,,2,1,0.245406,0.0754984,0.278732,0.270863,0.308013,0.443818,0.323198,0.751831,0.198412,3.25065,0.304823,-0.394687,-0.421231,52.514,4.48853,109.283,-0.815918,0.8028,3.571297287940979,-6.547199904918671,1.09208,330.4200134277344,,,,"18607"
"David Fletcher","LAA",84,364,338,91,71,17,1,3,40,28,20,0,35,2,2,3,,5,2,0.269602,0.0541206,0.095009,0.569637,0.311507,0.350001,0.292229,0.661509,0.0803996,4.43854,0.292816,0.066127,0.00367247,36.5566,-5.06554,87.4188,0.0697994,1.04891,-5.083551399409771,3.8489145040512085,1.08764,558.9199829101562,,,,"17992"
"Josh H. Smith","TEX",70,301,260,62,44,12,2,5,35,31,30,0,63,7,2,2,,7,3,0.239882,0.0991965,0.208985,0.474658,0.332851,0.356728,0.309726,0.689579,0.116846,5.22745,0.295396,0.0256199,-0.127726,34.4134,-0.00486248,101.556,-0.102106,0.921282,0.42485158145427704,0.3462821841239929,1.08756,649.3300170898438,,,,"26396"
"Marcell Ozuna","ATL",102,441,399,99,61,18,0,20,54,63,37,1,103,2,3,0,,3,1,0.247455,0.084272,0.233501,0.360906,0.313463,0.441833,0.327986,0.755296,0.194377,2.89323,0.283788,-0.0231054,-0.27321,56.8171,6.39028,109.138,-0.296315,-0.284323,4.38565120100975,-8.909323453903198,1.08292,328.010009765625,,,,"10324"
"Daniel Vogelbach","NYM",79,343,284,63,38,11,1,13,40,42,55,1,85,1,2,1,,0,1,0.221387,0.16006,0.249172,0.642369,0.348482,0.402796,0.333444,0.751278,0.181409,1.93615,0.265919,-0.657344,-0.529447,45.6785,6.45763,121.227,-1.18679,-0.0119038,7.272354006767273,-8.536903442814946,1.07892,611.6400146484375,,,,"14130"
"Trey Mancini","CHC",125,539,480,118,75,24,1,17,62,64,48,2,124,7,3,1,,0,1,0.245623,0.0885735,0.230698,0.383937,0.321512,0.410409,0.320079,0.731921,0.164787,2.16111,0.294196,-0.358991,-0.706788,66.0573,4.42461,106.523,-1.06578,-0.531661,3.019033908843994,-10.906660616397858,1.07591,254.75,,,,"15149"
"Austin Slater","SFG",57,245,212,51,33,10,1,6,31,26,27,0,66,4,1,1,,9,2,0.242221,0.110157,0.270326,0.407496,0.337382,0.392457,0.32371,0.729839,0.150236,5.9617,0.320407,0.281493,0.812823,30.7328,2.71791,110.348,1.09432,-1.32773,4.039939641952515,-2.0527307987213135,1.07414,692.3099975585938,,,,"16153"
"Rodolfo Castro","PIT",91,392,355,81,49,16,3,13,43,44,29,0,103,4,3,1,,5,3,0.227139,0.0734425,0.262346,0.279945,0.290469,0.396572,0.300089,0.687041,0.169433,4.53273,0.279383,0.0252576,-0.421854,41.8164,-3.00741,91.994,-0.396596,-0.651455,-4.042872875928879,0.9985447525978088,1.06514,385.5799865722656,,,,"21987"
"Randal Grichuk","COL",97,420,391,103,64,20,2,16,50,58,22,0,93,4,3,1,,2,1,0.26265,0.0515622,0.222157,0.232098,0.3052,0.452795,0.327282,0.757995,0.190145,3.62692,0.303565,-0.354941,-0.333474,53.8766,5.85108,96.1832,-0.688415,-0.344425,-2.5509292483329773,-1.4444248974323273,1.0642,310.9200134277344,,,,"10243"
"Jesús Sánchez","MIA",73,315,285,70,44,11,2,12,36,40,25,1,79,3,2,1,,2,1,0.24533,0.0788326,0.251895,0.312958,0.311461,0.427933,0.32165,0.739393,0.182603,4.14537,0.296597,-0.38173,-0.211584,38.9982,2.97909,109.566,-0.593313,-0.624504,2.9077956676483154,-3.4995044469833374,1.05065,435.2900085449219,,,,"19913"
"Oswaldo Cabrera","NYY",87,378,344,80,48,17,2,12,43,46,28,0,99,2,3,2,,9,4,0.231415,0.0728648,0.260978,0.2792,0.290388,0.397629,0.30046,0.688017,0.166215,4.9208,0.286199,0.0100466,-0.174839,40.4345,-2.78845,95.8486,-0.164792,2.46176,-1.930646002292633,-0.18823695182800293,1.04161,315.19000244140625,,,,"21707"
"Luis Campusano","SDP",71,282,256,61,41,11,1,8,31,33,20,0,58,3,2,1,,1,1,0.238654,0.0719498,0.204974,0.351019,0.299264,0.382648,0.299857,0.681912,0.143994,2.46942,0.275604,-0.211187,-0.378174,30.0516,-2.21699,96.1023,-0.589361,-2.18191,-1.8673092722892761,3.01808500289917,1.03716,999,,,,"22217"
"Matt Carpenter","SDP",94,406,345,75,43,16,1,15,49,49,50,1,112,8,3,1,,3,1,0.218413,0.121957,0.276625,0.440875,0.327311,0.40289,0.32234,0.730201,0.184477,3.72083,0.273967,-0.841453,-0.358368,50.4867,4.06205,111.475,-1.19982,-0.427496,4.2132275104522705,-8.027495622634888,1.03376,496.67999267578125,,,,"8090"
"Yonathan Daza","COL",102,441,405,116,88,21,3,4,48,41,27,0,72,4,3,2,,3,2,0.286307,0.0611329,0.162575,0.376028,0.333906,0.385236,0.316634,0.719142,0.0989291,3.88542,0.335776,0.273414,-0.773375,52.84,2.41317,88.9024,-0.499961,-0.148923,-6.186062604188919,1.1260768324136734,1.02661,544.6199951171875,,,,"15794"
"Elehuris Montero","COL",97,420,381,97,60,20,2,16,48,58,28,0,105,6,3,1,,2,1,0.254785,0.0677006,0.249749,0.271074,0.313619,0.441565,0.32786,0.755184,0.18678,3.27109,0.307886,0.025375,-0.440425,54.0696,6.04405,96.5786,-0.41505,-1.84525,-2.0845947563648224,-2.345246970653534,1.01858,439.760009765625,,,,"20543"
"Connor Wong","BOS",52,205,189,48,29,11,1,7,22,27,12,0,56,2,1,1,,3,1,0.251482,0.0563651,0.273013,0.206456,0.298588,0.42439,0.313674,0.722979,0.172909,4.64602,0.32054,0.00429844,-0.043622,24.0572,0.639081,98.7498,-0.0393235,-0.987565,-0.3274533823132515,3.0124351978302,1.01828,689.22998046875,,,,"19896"
"TJ Friedl","CIN",100,434,381,95,62,16,5,12,55,50,38,1,81,9,3,3,,10,4,0.248247,0.0876475,0.187571,0.467277,0.327483,0.406195,0.322213,0.733678,0.157948,6.17016,0.28487,0.0550389,0.0598245,53.9247,4.29839,100.6,0.114863,-2.108,0.41743116080760956,-5.358000040054321,1.01442,329.70001220703125,,,,"19522"
"Darick Hall","PHI",107,462,416,94,49,23,1,21,52,66,37,2,122,7,2,0,,2,1,0.22561,0.0790838,0.265074,0.298346,0.297642,0.434673,0.316772,0.732315,0.209063,2.89315,0.266046,-0.122868,-0.358732,55.4068,2.57871,102.466,-0.4816,1.60168,0.8422331809997559,-6.748319745063782,1.01195,486.5199890136719,,,,"19717"
"Andrew McCutchen","PIT",117,504,439,106,67,23,1,15,60,55,56,1,106,4,4,1,,7,3,0.240398,0.112041,0.210319,0.53272,0.329142,0.401367,0.321798,0.73051,0.160969,3.78561,0.280193,-1.05268,-0.380326,62.4561,4.82549,106.838,-1.43301,-1.1292,2.5710803270339966,-9.929200172424316,1.00787,355.2099914550781,,,,"9847"
"Vaughn Grissom","ATL",58,252,227,59,42,11,1,5,31,30,17,0,43,6,1,1,,6,2,0.261775,0.0675551,0.171531,0.393837,0.326901,0.387407,0.315313,0.714308,0.125632,5.12197,0.30065,0.0685304,0.205822,29.9298,1.1145,100.472,0.274352,-1.79272,0.41267357766628265,0.7072819471359253,1.00781,188.5500030517578,,,,"26031"
"Tucker Barnhart","CHC",79,314,282,64,47,13,0,4,27,27,26,1,77,3,2,1,,1,1,0.227385,0.0825875,0.243995,0.33848,0.298098,0.320211,0.277101,0.618309,0.0928256,1.97527,0.294931,-0.417292,-0.473786,27.7261,-8.13292,77.1359,-0.891078,2.36213,-9.221697330474854,8.48713231086731,0.988621,648.9400024414062,,,,"10200"
"Eric Haase","DET",86,348,317,72,43,13,1,15,39,45,25,0,104,2,2,1,,1,1,0.226296,0.0729382,0.298201,0.244594,0.286195,0.413848,0.304213,0.700043,0.187552,3.25166,0.284292,-0.145005,-0.360257,38.2191,-1.52776,98.9591,-0.505262,-0.962437,-0.9124175608158112,1.8625627160072327,0.97851,273.42999267578125,,,,"14111"
"Alex Kirilloff","MIN",94,406,370,94,62,18,1,13,45,55,27,1,87,6,2,1,,2,1,0.253265,0.0675826,0.215306,0.313891,0.312994,0.410545,0.316225,0.723539,0.15728,3.05269,0.297939,-0.280697,-0.490802,48.5144,2.08973,107.596,-0.771499,0.907939,2.699072539806366,-6.39206075668335,0.969975,355.6700134277344,,,,"20325"
"LaMonte Wade Jr.","SFG",109,469,403,94,60,18,2,14,60,49,52,2,97,8,3,3,,5,2,0.233584,0.11138,0.207821,0.535945,0.33067,0.395247,0.320651,0.725916,0.161663,4.36492,0.271802,-0.43565,-0.191599,57.6916,4.06311,108.257,-0.627249,-2.15614,3.871781647205353,-10.431143760681152,0.96809,438.7099914550781,,,,"18126"
"Christopher Morel","CHC",65,280,252,58,35,11,2,10,35,32,22,0,83,2,2,2,,7,3,0.230782,0.0791598,0.297246,0.266311,0.297023,0.41231,0.309342,0.709333,0.181527,5.96,0.299936,0.197848,-0.138317,31.9272,-0.0898227,99.1813,0.059531,-0.985462,-0.2068081572651863,-0.0854615569114685,0.958447,287.79998779296875,,,,"21897"
