Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Enoli Paredes","HOU",2,1,,4.21405,28,0,0,1,28,123,23,14,13,3,16,,2,33,10.4821,5.24991,1.99662,1.09709,0.264632,0.13254,0.13209199905395508,0.223132,1.42135,0.290027,0.73247,,,4.30393,-0.0265352,-0.0188731,999,,,,"20447"
"Manuel Rodríguez","CHC",0,1,,4.81025,10,0,0,1,10,44,10,6,5,1,5,,1,9,8.00745,4.27044,1.87509,1.31845,0.200384,0.106866,0.0935174971818924,0.255441,1.47178,0.296653,0.70409,,,4.84508,-0.0267191,-0.0322503,749.2000122070312,,,,"20794"
"Ryan Hendrix","ARI",1,1,,4.37972,32,0,0,1,32,143,29,17,16,4,18,,2,32,9.11162,5.02887,1.81186,1.01913,0.227324,0.125465,0.10185961425304413,0.240018,1.47982,0.297889,0.719356,,,4.40806,-0.0267833,-0.0250861,999,,,,"19535"
"Oliver Ortega","MIN",2,2,,4.37122,30,0,0,1,30,131,29,16,15,3,13,,1,28,8.36023,4.02457,2.0773,1.04949,0.212273,0.102187,0.11008614301681519,0.248814,1.41351,0.299384,0.708659,,,4.24737,-0.0270171,-0.0588191,999,,,,"21025"
"Gavin Hollowell","COL",2,3,,5.03991,44,0,0,3,44,193,45,26,25,7,17,,2,43,8.8138,3.46962,2.54028,1.43135,0.223083,0.0878186,0.13526476919651031,0.259047,1.40836,0.307388,0.682823,,,4.54542,-0.0271248,-0.00878238,999,,,,"25427"
"Trevor Rosenthal","DET",1,2,,4.4365,42,0,5,0,42,187,33,22,21,4,26,,5,50,10.7792,5.64199,1.91053,0.960517,0.269135,0.140869,0.12826602160930634,0.212573,1.41608,0.283398,0.702001,,,4.3172,-0.0277929,-0.0597401,640.8900146484375,,,,"10745"
"Andrew Suárez","STL",1,1,,4.43978,14,0,0,1,14,61,15,7,7,2,5,,0,9,5.87259,3.26974,1.79605,1.17942,0.149187,0.0830639,0.0661226212978363,0.26812,1.42936,0.292879,0.719254,,,4.70423,-0.0278584,-0.00801321,999,,,,"18300"
"Ryan Sherriff","BOS",2,3,,4.58464,30,0,0,1,30,135,29,17,15,3,15,,3,27,8.19619,4.50546,1.81917,0.927304,0.203085,0.111636,0.091448575258255,0.25252,1.4833,0.305668,0.696644,,,4.4087,-0.0279912,-0.0547833,999,,,,"12249"
"Thomas Hatch","TOR",1,1,,4.51116,20,0,0,1,20,86,20,11,10,3,6,,2,16,7.36226,2.66565,2.7619,1.36092,0.189726,0.068694,0.12103194743394852,0.256451,1.30666,0.289218,0.697773,,,4.55629,-0.0281818,-0.0468612,999,,,,"19264"
"Wily Peralta","WSN",1,1,,4.48221,18,0,0,1,18,79,18,10,9,3,8,,1,15,7.57107,3.97362,1.90533,1.27274,0.191605,0.100562,0.09104225784540176,0.25434,1.43516,0.291448,0.723901,,,4.71943,-0.0282131,-0.0256896,750.6799926757812,,,,"7738"
"Easton McGee","SEA",1,1,,4.36002,16,0,0,1,16,68,17,8,8,2,3,,1,11,6.22209,1.87305,3.3219,1.32731,0.16263,0.0489568,0.11367309093475342,0.265216,1.26578,0.289029,0.701738,,,4.43621,-0.0288594,-0.0228363,999,,,,"22176"
"Yohan Ramirez","PIT",1,2,,4.71954,22,0,0,1,22,99,20,13,12,3,12,,2,22,9.06365,4.88216,1.85648,1.16777,0.224441,0.120896,0.10354502499103546,0.236857,1.45031,0.288603,0.694425,,,4.74746,-0.0290004,-0.0636923,999,,,,"19444"
"Abner Uribe","MIL",0,0,,5.18431,8,0,0,1,8,37,7,5,5,1,6,,0,9,9.78269,6.69588,1.461,1.37597,0.235205,0.160989,0.07421627640724182,0.235888,1.64546,0.289952,0.710038,,,5.32526,-0.0292668,-0.0305355,999,,,,"sa3008177"
"Drew VerHagen","STL",3,3,,4.32843,56,0,0,6,56,244,56,29,27,7,22,,3,47,7.63119,3.48123,2.19209,1.20223,0.194577,0.088763,0.1058139055967331,0.256628,1.39191,0.296932,0.720559,,,4.47652,-0.0296339,-0.0626801,750.6500244140625,,,,"13424"
"Wander Suero","LAD",1,1,,4.64049,16,0,0,1,16,70,17,9,8,3,5,,1,14,7.6253,3.00167,2.54036,1.53614,0.194351,0.0765055,0.11784576624631882,0.26232,1.37688,0.294874,0.720044,,,4.78266,-0.0297988,-0.0380631,999,,,,"15855"
"Brent Honeywell Jr.","SDP",3,3,,4.35543,50,0,0,6,50,214,49,26,24,7,17,,2,41,7.34392,3.11922,2.35441,1.24167,0.190462,0.0808958,0.10956571251153946,0.249704,1.32062,0.283722,0.711083,,,4.42453,-0.031322,-0.063872,743.5499877929688,,,,"16466"
"Tyler Rogers","SFG",4,3,,4.08486,70,0,1,13,70,302,74,34,32,7,20,,4,47,6.04132,2.52195,2.3955,0.868513,0.155544,0.0649319,0.09061218053102493,0.267337,1.34243,0.301262,0.706141,,,4.05108,-0.0313752,0.146254,750.6199951171875,,,,"15541"
"Jacob Barnes","TEX",1,2,,4.63209,26,0,0,1,26,114,26,15,13,4,11,,1,23,8.06896,3.71796,2.17026,1.21748,0.204021,0.0940077,0.1100136786699295,0.255768,1.42245,0.299903,0.69695,,,4.42215,-0.0315289,-0.0813486,999,,,,"12323"
"Cory Abbott","WSN",1,1,,4.92113,20,0,0,1,20,88,20,12,11,3,9,,1,19,8.55547,4.14225,2.06542,1.57052,0.215382,0.10428,0.11110192537307739,0.249716,1.43631,0.287961,0.71468,,,4.99444,-0.0319095,-0.0558489,999,,,,"20277"
"Jimmy Lambert","CHW",3,3,,4.76697,48,2,0,1,54,236,52,31,28,9,24,,2,52,8.76264,4.07705,2.14926,1.51896,0.221492,0.103055,0.1184367761015892,0.246679,1.41663,0.287574,0.716447,,,4.82736,-0.0325894,-0.0462256,999,,,,"19541"
"Jimmy Yacabonis","NYM",2,2,,4.39196,24,0,0,1,24,105,22,13,12,3,11,,1,25,9.28203,4.15563,2.2336,1.20591,0.235647,0.105501,0.13014618307352066,0.239877,1.38643,0.293993,0.715341,,,4.35691,-0.0330596,-0.0627364,999,,,,"15157"
"Cam Sanders","CHC",1,1,,4.72739,14,0,0,1,14,63,13,8,7,2,7,,1,13,8.56192,4.56253,1.87657,1.29503,0.212551,0.113266,0.09928549826145172,0.247633,1.46868,0.293291,0.710904,,,4.8565,-0.0331165,-0.0327868,999,,,,"sa3008067"
"Justin Bruihl","LAD",1,1,,4.55054,22,0,0,1,22,97,22,12,11,3,9,,1,17,6.76053,3.56246,1.89772,1.27583,0.170806,0.0900059,0.08079991489648819,0.258666,1.41507,0.28794,0.716699,,,4.82523,-0.0332454,-0.0405058,999,,,,"23779"
"Mason Englert","DET",2,3,,4.3988,52,0,0,6,52,224,51,27,25,7,17,,3,44,7.548,2.98765,2.5264,1.16581,0.194667,0.0770533,0.11761398613452911,0.252353,1.3195,0.291331,0.697847,,,4.30371,-0.0332482,-0.0676634,999,,,,"sa3015036"
"Jeff Hoffman","MIN",1,2,,4.48553,30,0,0,0,30,131,29,16,15,4,13,,2,29,8.62152,3.90251,2.20922,1.30107,0.218611,0.0989536,0.11965710669755936,0.245796,1.38956,0.291166,0.721833,,,4.55426,-0.0335417,-0.063579,999,,,,"17432"
"Caleb Smith","PIT",1,1,,4.72776,20,0,0,1,20,87,18,11,11,4,9,,1,19,8.74795,4.1217,2.12241,1.57947,0.222404,0.104788,0.1176159605383873,0.237763,1.37825,0.273507,0.720764,,,4.94924,-0.0348172,-0.0326384,999,,,,"14875"
"Hunter Strickland",,1,2,,4.98994,28,0,0,1,28,124,28,17,16,5,13,,2,26,8.42176,4.06688,2.07081,1.56688,0.21051,0.101656,0.1088545173406601,0.253819,1.44913,0.291988,0.712276,,,5.05268,-0.0348326,-0.0591224,999,,,,"7836"
"Spenser Watkins","BAL",1,1,,4.8591,16,0,0,1,16,70,18,9,9,3,4,,1,11,6.33717,2.43066,2.60718,1.45323,0.161706,0.0620235,0.09968297183513641,0.276439,1.38981,0.300871,0.693,,,4.71468,-0.0363406,-0.0436019,999,,,,"17489"
"Justin Garza","LAA",0,1,,5.32622,10,0,0,1,10,45,10,6,6,2,5,,1,10,8.85254,4.92556,1.79726,1.69114,0.216552,0.12049,0.09606214612722397,0.257931,1.5633,0.299219,0.712833,,,5.39713,-0.0368865,-0.0342343,999,,,,"19784"
"Miguel Diaz","DET",1,2,,4.57739,24,0,0,1,24,105,23,13,12,3,11,,1,21,7.97478,4.08863,1.95048,1.14608,0.202027,0.103578,0.09844868630170822,0.248975,1.42407,0.292345,0.69918,,,4.46839,-0.037728,-0.0483848,749.9400024414062,,,,"18815"
"Franklin German","CHW",2,3,,4.84456,42,0,0,1,42,184,41,24,23,7,18,,2,39,8.30069,3.77206,2.20057,1.43499,0.210889,0.0958339,0.11505536735057831,0.248789,1.38903,0.287728,0.694251,,,4.76517,-0.0391483,-0.120716,999,,,,"24750"
"Touki Toussaint","CLE",1,1,,4.3963,28,0,0,1,28,124,25,15,14,3,14,,3,28,9.01217,4.59522,1.9612,1.10815,0.226082,0.115277,0.11080508679151535,0.233852,1.40135,0.285939,0.710444,,,4.57043,-0.0392194,-0.0498105,999,,,,"16929"
"Andres Machado","WSN",1,1,,4.52811,32,0,0,1,32,140,32,17,16,4,13,,2,26,7.33453,3.62956,2.02077,1.2092,0.18651,0.0922964,0.0942138284444809,0.255308,1.4003,0.291849,0.706066,,,4.62204,-0.0396892,-0.0215492,999,,,,"14681"
"Trevor Kelley","TBR",3,3,,4.20518,48,0,0,1,48,206,44,24,22,6,19,,2,44,8.3267,3.58486,2.32274,1.15933,0.215628,0.0928334,0.12279438227415085,0.241088,1.32536,0.285975,0.717608,,,4.27297,-0.0401759,-0.0673233,999,,,,"18454"
"Travis Kuhn","SEA",1,1,,4.70461,12,0,0,1,12,54,11,7,6,2,6,,1,11,8.46994,4.60222,1.84041,1.35034,0.210427,0.114338,0.0960899144411087,0.242491,1.45042,0.283677,0.716538,,,4.9801,-0.0406155,-0.050198,999,,,,"sa3009928"
"Josh Winckowski","BOS",2,3,,4.55488,40,0,0,1,40,174,43,22,20,5,13,,1,31,6.92002,2.86463,2.41568,1.19249,0.177027,0.0732824,0.10374432802200317,0.269199,1.39245,0.304862,0.700125,,,4.3566,-0.0414899,-0.0525146,999,,,,"22387"
"Louis Head","PHI",1,1,,5.16162,20,0,0,1,20,89,19,12,11,3,10,,2,19,8.63418,4.40929,1.95818,1.45121,0.214926,0.109758,0.10516773909330368,0.245278,1.44283,0.286376,0.680521,,,5.02581,-0.0421501,-0.0583886,999,,,,"13259"
"Heath Hembree","TBR",1,1,,4.61093,21,0,0,1,21,91,19,12,11,4,10,,1,22,9.48746,4.13277,2.29566,1.5625,0.242297,0.105546,0.13675162196159363,0.236896,1.37296,0.281485,0.723406,,,4.74142,-0.0425085,-0.0791847,999,,,,"11632"
"Guillermo Zuñiga","STL",1,1,,4.43986,22,0,0,1,22,97,21,12,11,3,10,,1,20,8.37672,4.289,1.95307,1.31106,0.212095,0.108596,0.10349944233894348,0.243861,1.4206,0.28566,0.73109,,,4.69594,-0.0427931,-0.044449,999,,,,"sa945024"
"Hansel Robles",,2,1,,4.47677,28,0,0,0,28,123,27,15,14,4,13,,1,27,8.54768,4.09289,2.08842,1.32885,0.216911,0.103864,0.11304773390293121,0.244857,1.40565,0.288307,0.726171,,,4.61752,-0.0446094,-0.0396408,999,,,,"11801"
"Jose Cuas","KCR",3,4,,4.40224,52,0,0,6,52,229,52,27,25,6,23,,4,44,7.62089,3.92396,1.94214,0.992334,0.192085,0.0989035,0.09318115562200546,0.2556,1.43019,0.301415,0.707475,,,4.40822,-0.0452006,-0.0172644,999,,,,"17701"
"Kyle Nelson","ARI",2,2,,4.35762,40,0,0,1,40,177,37,21,19,4,20,,2,38,8.49892,4.57595,1.8573,0.97915,0.213924,0.11518,0.09874393790960312,0.241035,1.43536,0.292976,0.707297,,,4.34424,-0.0452199,-0.0237235,750.2000122070312,,,,"20515"
"Andrew Wantz","LAA",2,2,,4.4422,48,0,0,4,48,208,46,26,24,8,19,,2,50,9.32274,3.47736,2.68099,1.51827,0.239384,0.0892896,0.15009450167417526,0.24355,1.33551,0.289854,0.730151,,,4.52413,-0.0454293,-0.105518,999,,,,"24933"
"Edgar Navarro","CHW",1,1,,5.35104,12,0,0,1,12,56,12,8,7,2,7,,1,10,7.79366,5.58039,1.39662,1.28702,0.186507,0.133542,0.05296503007411957,0.252645,1.60703,0.291264,0.689667,,,5.4488,-0.0464887,-0.0698198,999,,,,"sa3005703"
"Forrest Whitley","HOU",2,3,,5.04614,25,5,0,1,44,195,43,27,24,7,23,,2,42,8.69494,4.71116,1.84561,1.47445,0.215508,0.116768,0.0987396314740181,0.251684,1.50755,0.295048,0.703532,,,5.02865,-0.0465524,-0.050789,999,,,,"sa917930"
"Mychal Givens","BAL",3,3,,4.11361,52,0,0,6,52,225,47,26,24,7,22,,3,55,9.53896,3.81023,2.50351,1.25967,0.245397,0.0980212,0.14737625420093536,0.234766,1.32602,0.288345,0.737581,,,4.23456,-0.0470632,-0.0414058,728.4199829101562,,,,"10430"
"Deivi García","NYY",2,2,,4.88565,26,2,0,1,32,144,30,19,18,5,16,,3,31,8.59584,4.35924,1.97186,1.38134,0.214643,0.108853,0.10579025745391846,0.241596,1.42303,0.282776,0.693832,,,4.8907,-0.0478851,-0.119152,737.3300170898438,,,,"20276"
"Domingo Tapia","SDP",1,2,,4.44433,42,0,0,1,42,185,40,22,21,4,21,,2,35,7.51152,4.53216,1.65738,0.959816,0.189253,0.114188,0.07506496459245682,0.246869,1.45548,0.290002,0.70556,,,4.49194,-0.04789,-0.0586326,999,,,,"12178"
"Ben Heller","TBR",0,1,,5.06015,10,0,0,1,10,46,10,6,6,1,6,,1,9,7.92002,5.28981,1.49722,1.30893,0.191968,0.128216,0.06375183165073395,0.247318,1.55057,0.285041,0.700364,,,5.3164,-0.0480543,-0.0471009,999,,,,"15100"
"Bryan Shaw",,2,2,,4.65034,30,0,0,0,30,132,30,17,16,4,13,,1,25,7.55904,4.01863,1.881,1.23239,0.191345,0.101725,0.0896199643611908,0.252987,1.43378,0.290651,0.707682,,,4.67369,-0.0493183,-0.0713839,999,,,,"8110"
"Garrett Hill","DET",2,3,,4.42927,48,0,0,4,48,208,46,25,24,6,19,,3,44,8.32532,3.50171,2.3775,1.19903,0.213122,0.0896411,0.12348050624132156,0.245245,1.34304,0.289851,0.704592,,,4.34599,-0.0494275,-0.084136,999,,,,"25097"
"Drew Steckenrider","OAK",3,3,,4.31385,48,0,0,6,48,208,48,25,23,6,18,,2,37,7.00384,3.36931,2.07872,1.18104,0.179433,0.086319,0.09311364591121674,0.254904,1.37393,0.288301,0.718721,,,4.50903,-0.0494988,-0.101154,750.4400024414062,,,,"18806"
"Peyton Battenfield","CLE",2,2,,4.36056,42,0,0,1,42,180,42,22,20,6,13,,1,32,6.82447,2.85695,2.38873,1.28659,0.177339,0.0742397,0.10309881716966629,0.256791,1.32772,0.285961,0.714015,,,4.4791,-0.050882,-0.0586295,999,,,,"sa3010133"
"Sean Reynolds","MIA",1,1,,4.98845,22,0,0,0,22,101,21,13,12,3,13,,2,21,8.52194,5.40416,1.57692,1.03926,0.207071,0.131313,0.07575757801532745,0.244048,1.54734,0.295082,0.683333,,,4.79834,-0.0510756,-0.0737784,999,,,,"sa917966"
"Noah Davis","COL",1,1,,5.5952,18,0,0,1,18,82,20,12,11,3,8,,2,15,7.50478,3.89991,1.92435,1.57007,0.183539,0.0953776,0.08816180378198624,0.272985,1.53031,0.306472,0.671457,,,5.28688,-0.0513691,-0.044599,999,,,,"25862"
"Archie Bradley",,2,2,,4.26273,32,0,0,0,32,140,33,17,15,4,12,,1,26,7.36042,3.37282,2.18228,1.05836,0.18694,0.0856627,0.10127715766429901,0.260595,1.40553,0.302373,0.716472,,,4.26359,-0.0528792,-0.079803,999,,,,"12918"
"Chase Anderson","CIN",1,2,,5.48081,19,3,0,1,31,138,33,20,19,6,13,,1,25,7.31807,3.66508,1.9967,1.79859,0.182124,0.0912127,0.09091153740882874,0.270112,1.49039,0.294725,0.693929,,,5.44799,-0.0538452,-0.0485367,999,,,,"6895"
"Shelby Miller","LAD",3,3,,4.50733,54,0,0,7,54,235,51,29,27,8,23,,2,56,9.35602,3.8256,2.44563,1.38406,0.238767,0.0976302,0.1411372497677803,0.244357,1.37533,0.295486,0.722757,,,4.42761,-0.0540271,-0.0858076,744.6500244140625,,,,"10197"
"Ty Blach","COL",2,3,,5.46741,51,0,0,6,51,228,63,33,31,8,15,,2,33,5.80712,2.67674,2.16947,1.39528,0.144185,0.0664609,0.07772405445575714,0.298089,1.533,0.323059,0.667376,,,4.82751,-0.0555338,-0.0991028,999,,,,"14361"
"Justin Topa","SEA",3,2,,3.98831,48,0,0,1,48,209,48,23,21,5,18,,4,38,7.0631,3.32805,2.12229,0.955883,0.180061,0.0848425,0.09521818161010742,0.254888,1.36762,0.294869,0.727525,,,4.25451,-0.0566184,-0.0363977,999,,,,"15145"
"Deolis Guerra","OAK",1,1,,4.50885,28,0,0,1,28,121,27,15,14,4,11,,1,26,8.32813,3.3889,2.45747,1.432,0.213623,0.0869278,0.12669484317302704,0.249534,1.35143,0.289039,0.71611,,,4.60477,-0.0587024,-0.0729213,999,,,,"8410"
"Bryan Garcia","HOU",1,1,,4.91299,16,0,0,1,16,71,16,9,9,3,7,,1,13,7.07171,3.78369,1.869,1.48678,0.1779,0.0951849,0.08271555602550507,0.259129,1.44378,0.286218,0.705016,,,5.09107,-0.0590925,-0.0426183,999,,,,"19457"
"Nicholas Padilla","CHW",1,1,,4.95714,20,0,0,1,20,90,20,12,11,3,11,,1,19,8.6803,4.80755,1.80556,1.45862,0.214051,0.118551,0.09549982100725174,0.25032,1.51207,0.29346,0.717185,,,5.08813,-0.0602915,-0.0752314,999,,,,"21327"
"Reyes Moronta",,1,2,,4.70671,28,0,0,0,28,125,25,16,15,4,17,,1,29,9.27819,5.336,1.73879,1.24682,0.23167,0.133236,0.09843370318412781,0.231901,1.47714,0.282083,0.712031,,,4.76216,-0.0610475,-0.103911,748.5700073242188,,,,"14966"
"Evan Reifert","TBR",2,2,,4.32776,32,0,0,1,32,143,27,17,15,4,19,,3,37,10.291,5.24965,1.96032,1.14153,0.256762,0.130979,0.12578250467777252,0.224956,1.43247,0.288408,0.726199,,,4.50986,-0.061114,-0.0781722,999,,,,"sa3014860"
"Adam Oller","OAK",4,5,,4.68775,50,6,0,4,78,345,79,44,41,11,34,,4,62,7.16215,3.90572,1.83376,1.31234,0.180289,0.0983165,0.08197253942489624,0.25553,1.43877,0.287227,0.711939,,,4.86176,-0.0613658,-0.212606,999,,,,"20132"
"Jhoulys Chacín",,1,1,,5.14962,20,0,0,0,20,89,21,12,11,3,9,,1,16,7.16081,3.98781,1.79568,1.40785,0.178077,0.0991696,0.07890690118074417,0.267774,1.51069,0.300234,0.690152,,,4.99782,-0.0625458,-0.068268,999,,,,"2608"
"Riley Pint","COL",1,2,,5.53727,32,0,0,1,32,148,33,21,20,5,18,,3,31,8.60922,5.19639,1.65677,1.32886,0.206838,0.124844,0.08199384063482285,0.263559,1.61565,0.31413,0.676478,,,5.17477,-0.068884,-0.0698998,999,,,,"sa917922"
"George Soriano","MIA",1,2,,4.80251,28,0,0,1,28,125,27,16,15,4,13,,2,25,8.0961,4.21918,1.91888,1.30808,0.201881,0.105208,0.09667336195707321,0.250939,1.44891,0.291788,0.699924,,,4.85315,-0.0708673,-0.0771922,999,,,,"sa917493"
"Carlos Vargas","ARI",4,5,,4.3882,55,0,0,9,55,243,53,29,27,6,27,,4,49,8.07967,4.36295,1.85188,0.919532,0.202786,0.109503,0.09328342974185944,0.246821,1.44069,0.297161,0.701064,,,4.30743,-0.0729296,-0.0297113,999,,,,"sa3007467"
"Joey Krehbiel","BAL",2,3,,4.57765,44,0,0,1,44,192,44,24,22,6,16,,2,38,7.74243,3.3493,2.31165,1.32282,0.19757,0.0854669,0.11210305243730545,0.254588,1.3734,0.292,0.708443,,,4.56686,-0.0733803,-0.0980755,999,,,,"13707"
"JT Chargois","MIA",3,4,,4.11724,56,0,0,9,56,241,52,28,26,7,22,,4,54,8.63535,3.51022,2.46006,1.1228,0.222793,0.0905642,0.1322290524840355,0.2399,1.3112,0.28902,0.717406,,,4.21562,-0.0741251,-0.00777054,747.6799926757812,,,,"13767"
"Andre Jackson","LAD",2,2,,4.65612,34,0,0,1,34,151,33,19,18,5,17,,1,31,8.31844,4.56618,1.82175,1.389,0.207519,0.113912,0.0936071053147316,0.251632,1.49129,0.292978,0.730859,,,4.90132,-0.0751111,-0.0769792,749.8200073242188,,,,"21298"
"Caleb Baragar","CLE",1,1,,5.04487,20,0,0,1,20,89,19,12,11,3,10,,1,18,7.9857,4.65723,1.71469,1.51808,0.198805,0.115942,0.08286245167255402,0.249357,1.49007,0.282628,0.709552,,,5.21887,-0.0755238,-0.0758219,999,,,,"19231"
"Nick Mears","COL",2,2,,5.32065,38,0,0,1,38,172,40,24,22,6,19,,2,36,8.61562,4.60553,1.87071,1.50112,0.21115,0.112871,0.09827858954668045,0.264088,1.56072,0.309756,0.694521,,,5.0508,-0.0787674,-0.0577369,999,,,,"25376"
"Calvin Faucher","TBR",3,3,,4.25356,54,0,1,7,54,236,50,27,26,7,26,,1,53,8.84475,4.3785,2.02004,1.17058,0.225059,0.111413,0.11364609003067017,0.242183,1.41977,0.293059,0.736199,,,4.37691,-0.0791202,-0.0757619,748.9199829101562,,,,"20116"
"Justin Dunn","CIN",2,4,,5.76827,11,11,0,0,54,245,58,36,34,11,27,,4,44,7.37453,4.5655,1.61527,1.80917,0.179209,0.110946,0.06826230138540268,0.268554,1.58097,0.293076,0.69412,,,5.80965,-0.0806953,-0.0229757,749.72998046875,,,,"19268"
"Collin Snider","KCR",2,3,,4.8398,38,0,0,1,38,170,41,22,20,4,17,,2,26,6.18213,4.0991,1.50817,0.980793,0.153399,0.101712,0.05168665945529938,0.270582,1.52705,0.304197,0.690734,,,4.70806,-0.0820295,-0.0829348,999,,,,"23307"
"Javy Guerra","MIL",3,3,,4.35637,60,0,0,11,60,261,56,31,29,8,27,,2,58,8.676,4.05934,2.13729,1.24432,0.221444,0.10361,0.11783461272716522,0.242203,1.38623,0.288857,0.724286,,,4.45797,-0.0821111,0.000572194,750.8400268554688,,,,"17292"
"Fernando Cruz","CIN",2,3,,4.71626,58,0,0,10,58,254,56,32,30,9,25,,4,60,9.24901,3.84866,2.40317,1.44387,0.23467,0.0976501,0.137020081281662,0.248316,1.39365,0.298126,0.712919,,,4.60946,-0.0844255,-0.00433187,999,,,,"7048"
"Lucas Erceg","MIL",1,2,,5.26316,20,0,0,0,20,94,19,12,12,3,15,,2,18,8.24561,6.66667,1.23684,1.22807,0.195021,0.157676,0.03734441101551056,0.246231,1.69591,0.289655,0.712435,,,5.51009,-0.0866938,-0.0620449,999,,,,"sa872722"
"Blake Taylor","HOU",2,2,,4.61361,34,0,0,1,34,151,34,19,17,5,17,,2,28,7.46946,4.47189,1.67031,1.2735,0.186508,0.111661,0.07484765350818634,0.252277,1.48259,0.287556,0.720535,,,4.91993,-0.0875937,-0.0865331,999,,,,"16418"
"Kyle Crick",,3,2,,4.1478,38,0,0,0,38,167,32,19,18,4,20,,3,40,9.38186,4.73752,1.98033,0.966059,0.237566,0.119963,0.11760345846414566,0.224195,1.37238,0.281532,0.718623,,,4.26654,-0.0879994,0.0520687,999,,,,"13182"
"Ian Kennedy","TEX",2,4,,4.99903,42,0,0,1,42,184,44,25,23,8,15,,1,38,8.20301,3.29706,2.48798,1.73095,0.207753,0.0835028,0.12425049394369125,0.262038,1.41198,0.295608,0.715197,,,4.98004,-0.0885478,-0.155729,743.3499755859375,,,,"6986"
"Erich Uelmen","PHI",1,2,,5.14016,33,0,0,1,33,149,33,20,19,5,16,,4,28,7.65433,4.25633,1.79834,1.36672,0.188451,0.104792,0.08365960419178009,0.256481,1.47933,0.292497,0.67858,,,5.15291,-0.0904671,-0.102409,999,,,,"20323"
"Joe Barlow","TEX",2,3,,4.45114,46,0,0,4,46,200,42,25,23,6,21,,2,44,8.6298,4.09397,2.10793,1.21616,0.220926,0.104807,0.11611877381801605,0.235073,1.3579,0.279492,0.705622,,,4.44772,-0.0918471,-0.136221,593.3300170898438,,,,"22296"
"Carlos Hernández","KCR",2,3,,4.72204,58,0,0,10,58,255,59,33,30,8,24,,3,46,7.0969,3.7382,1.89848,1.16446,0.179407,0.0945,0.08490657806396484,0.259103,1.43446,0.29507,0.694319,,,4.60355,-0.0948885,-0.198708,750.0599975585938,,,,"22713"
"Gregory Santos","CHW",2,3,,4.76576,54,0,0,6,54,240,50,31,29,7,28,,4,51,8.42956,4.74325,1.77717,1.19798,0.21054,0.118469,0.09207069873809814,0.24161,1.45718,0.286697,0.696085,,,4.76605,-0.105854,-0.160641,999,,,,"21894"
"Jose Hernandez","PIT",2,4,,4.68366,48,0,0,4,48,214,47,27,25,6,24,,2,43,8.10115,4.47027,1.81223,1.16674,0.20227,0.111614,0.0906558558344841,0.251634,1.47848,0.296723,0.708531,,,4.64304,-0.107004,-0.138425,999,,,,"sa928463"
"Jaime Barría","LAA",3,3,,4.45144,56,0,0,10,56,240,59,30,28,9,15,,2,41,6.66718,2.40849,2.7682,1.4291,0.17281,0.0624268,0.11038284003734589,0.264686,1.32208,0.290404,0.721285,,,4.60391,-0.11151,-0.131118,749.4199829101562,,,,"18356"
"Gus Varland","MIL",2,3,,4.88878,48,0,0,1,48,215,47,28,26,7,24,,3,42,7.92843,4.48663,1.76713,1.35941,0.197116,0.111546,0.08556973934173584,0.250486,1.47556,0.287944,0.702537,,,5.01981,-0.125221,-0.121513,999,,,,"sa3007779"
"Albert Abreu","NYY",3,3,,4.23653,60,0,0,10,60,264,54,30,28,8,31,,4,64,9.54574,4.58906,2.08011,1.15908,0.240997,0.115858,0.12513916939496994,0.233155,1.40338,0.289361,0.733029,,,4.37212,-0.133133,-0.083031,748.75,,,,"17485"
"Griffin Jax","MIN",4,4,,4.37546,70,0,1,16,70,298,67,37,34,10,22,,3,66,8.47552,2.85266,2.97109,1.31287,0.221178,0.0744432,0.146734319627285,0.246704,1.27861,0.290272,0.70133,,,4.20478,-0.135175,-0.350605,599.77001953125,,,,"20253"
"Brad Hand","COL",3,4,,5.13457,60,0,1,11,60,270,64,37,34,9,25,,5,54,8.04424,3.79522,2.11957,1.38096,0.198722,0.0937555,0.10496625304222107,0.267989,1.49191,0.311166,0.690972,,,4.83231,-0.142693,-0.1163,701.6500244140625,,,,"9111"
"Zack Britton",,2,1,,4.13761,40,0,0,0,40,178,37,20,18,3,24,,1,33,7.47254,5.40367,1.38286,0.684763,0.186753,0.135048,0.05170510709285736,0.242017,1.52323,0.291307,0.715825,,,4.33945,-0.149047,0.0613158,730.8900146484375,,,,"3240"
"Chasen Shreve","DET",2,3,,4.48491,54,0,0,9,54,234,52,29,27,7,23,,2,48,8.04309,3.82269,2.10404,1.183,0.205866,0.0978432,0.10802265256643295,0.246733,1.3835,0.2892,0.702353,,,4.39959,-0.1552,-0.178757,999,,,,"10855"
"Brent Suter","COL",4,4,,4.88555,64,0,0,12,64,283,73,37,35,9,22,,2,48,6.74794,3.03938,2.22017,1.3195,0.169301,0.0762562,0.09304533898830414,0.279783,1.47203,0.312774,0.704215,,,4.64185,-0.168666,0.15425,750.8599853515625,,,,"13942"
