"Team","PA","HR","R","RBI","SB","BB.","K.","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC.","EV","BsR","Off","Def","WAR","LD.","GB.","FB.","HR.FB","O.Swing.","SwStr.","Barrel.","HardHit.","Date","url"
"OAK",982,22,96,93,29,0.079,0.254,0.123,0.264,0.21,0.28,0.333,0.271,75,87.2,1,-27.7,-6.8,-0.1,0.179,0.431,0.391,0.09,0.317,0.118,0.051,0.312,2023-07-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-09&enddate=2023-07-08"
"ATL",1008,64,173,166,26,0.085,0.188,0.266,0.295,0.286,0.348,0.552,0.381,137,91.3,2.3,48.9,0.4,8.4,0.188,0.436,0.377,0.234,0.324,0.105,0.121,0.468,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"CIN",1078,47,160,154,49,0.101,0.212,0.21,0.297,0.261,0.35,0.471,0.356,116,89.2,5.2,26.7,-5.1,5.8,0.2,0.418,0.382,0.174,0.271,0.097,0.081,0.385,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"TEX",1158,42,142,135,14,0.089,0.202,0.193,0.313,0.273,0.34,0.466,0.347,123,90.1,-1.3,29.5,6.7,7.5,0.229,0.364,0.408,0.127,0.302,0.099,0.104,0.41,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"LAA",1003,47,130,122,12,0.097,0.239,0.222,0.293,0.254,0.332,0.476,0.346,121,89.9,-2.2,22.3,-3.7,5.2,0.192,0.395,0.412,0.175,0.328,0.133,0.105,0.412,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"BAL",1000,35,136,133,10,0.086,0.215,0.175,0.312,0.267,0.336,0.441,0.337,116,88.9,-1.3,17.6,-4.3,4.7,0.201,0.385,0.414,0.123,0.331,0.108,0.084,0.4,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"STL",1008,33,118,114,10,0.084,0.238,0.166,0.323,0.263,0.34,0.429,0.336,113,90.7,-4.5,12.1,-6.6,4,0.215,0.434,0.351,0.143,0.312,0.117,0.077,0.447,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"SDP",1044,35,134,128,22,0.113,0.205,0.173,0.29,0.252,0.341,0.425,0.334,112,90.2,0.9,16.9,5.6,5.8,0.191,0.437,0.372,0.136,0.27,0.09,0.078,0.444,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"LAD",984,40,139,134,15,0.098,0.227,0.195,0.281,0.246,0.331,0.441,0.333,110,89,2.8,15,-5.5,4.3,0.184,0.378,0.437,0.142,0.311,0.116,0.102,0.41,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"BOS",1037,25,132,126,25,0.072,0.223,0.159,0.333,0.272,0.333,0.431,0.331,106,88.4,-0.3,6.8,-11.9,3,0.217,0.417,0.366,0.096,0.333,0.107,0.068,0.372,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"PHI",1021,31,132,128,28,0.07,0.237,0.166,0.327,0.266,0.323,0.432,0.326,102,89.9,3.6,6.4,-8.2,3.3,0.228,0.408,0.364,0.124,0.356,0.125,0.083,0.418,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"MIA",1068,27,131,125,9,0.072,0.2,0.133,0.33,0.279,0.336,0.412,0.326,106,89.3,-3.8,3.8,-3.8,3.6,0.226,0.461,0.313,0.113,0.324,0.095,0.065,0.392,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"SEA",1047,37,135,130,25,0.086,0.258,0.179,0.306,0.248,0.323,0.428,0.325,113,89.6,1,16.6,-0.4,5.2,0.19,0.415,0.394,0.141,0.322,0.123,0.103,0.422,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"NYM",982,37,121,120,27,0.082,0.228,0.182,0.278,0.239,0.322,0.421,0.324,108,89.9,2.5,12.2,-5.8,4,0.194,0.42,0.386,0.149,0.304,0.103,0.091,0.416,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"HOU",1018,37,125,122,31,0.089,0.185,0.176,0.273,0.248,0.318,0.424,0.322,106,89,0.1,7,1.2,4.2,0.202,0.405,0.394,0.13,0.328,0.105,0.09,0.387,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"CLE",1038,20,124,115,23,0.07,0.186,0.129,0.326,0.276,0.333,0.405,0.322,105,87.1,0.7,7.1,-1,4.1,0.243,0.424,0.333,0.079,0.355,0.091,0.041,0.334,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"ARI",1066,33,125,117,31,0.096,0.213,0.166,0.285,0.243,0.319,0.41,0.318,96,88.6,5.3,0.4,-0.9,3.6,0.16,0.448,0.392,0.117,0.299,0.091,0.07,0.358,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"CHC",1013,26,143,137,21,0.08,0.227,0.152,0.303,0.249,0.321,0.401,0.315,97,88.2,4.2,0.2,-0.8,3.4,0.17,0.475,0.355,0.108,0.297,0.106,0.067,0.344,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"MIN",993,34,107,102,14,0.077,0.268,0.171,0.302,0.24,0.308,0.412,0.314,101,89.4,-0.7,0.1,-4.4,2.9,0.22,0.407,0.373,0.144,0.315,0.125,0.102,0.403,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"WSN",1038,30,111,106,19,0.049,0.189,0.164,0.295,0.26,0.301,0.423,0.312,93,87.9,-1.3,-10.5,-11.2,1.4,0.187,0.436,0.377,0.103,0.367,0.097,0.065,0.331,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"MIL",1029,24,124,120,15,0.104,0.238,0.142,0.297,0.237,0.326,0.379,0.312,94,89.4,-1.9,-10,7.2,3.2,0.204,0.419,0.377,0.097,0.286,0.106,0.083,0.393,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"TBR",1005,27,126,120,25,0.08,0.243,0.149,0.308,0.248,0.313,0.397,0.31,102,89.2,-0.4,2.4,-3.2,3.3,0.182,0.458,0.36,0.113,0.35,0.128,0.064,0.376,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"DET",1044,31,128,124,5,0.073,0.232,0.164,0.299,0.248,0.304,0.413,0.31,98,89.6,-3.2,-5.1,-0.7,2.9,0.189,0.388,0.424,0.102,0.347,0.122,0.079,0.408,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"TOR",963,27,113,108,17,0.07,0.225,0.151,0.301,0.25,0.308,0.401,0.31,97,90.5,0,-3,-0.9,2.9,0.207,0.426,0.367,0.111,0.309,0.107,0.079,0.433,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"SFG",1021,26,127,122,8,0.087,0.216,0.137,0.294,0.245,0.321,0.382,0.308,94,89.4,-0.2,-8.4,4.5,3.1,0.197,0.402,0.402,0.094,0.306,0.11,0.093,0.417,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"COL",953,30,102,96,8,0.068,0.267,0.152,0.307,0.244,0.303,0.396,0.305,75,88.3,-4.4,-34.5,-6.4,-0.9,0.197,0.461,0.341,0.142,0.359,0.134,0.076,0.378,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"CHW",1024,35,109,105,16,0.066,0.255,0.166,0.284,0.233,0.294,0.399,0.301,90,89.2,-2.7,-14.7,-6.5,1.3,0.196,0.481,0.322,0.161,0.369,0.14,0.085,0.382,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"NYY",932,29,101,94,10,0.083,0.201,0.159,0.251,0.223,0.294,0.382,0.295,87,89.3,-2.1,-16.1,2.7,1.8,0.191,0.445,0.364,0.122,0.311,0.107,0.073,0.419,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"KCR",1037,17,98,95,31,0.069,0.253,0.117,0.305,0.236,0.299,0.352,0.288,78,88.9,-0.8,-27.3,2.6,1,0.221,0.44,0.339,0.074,0.34,0.129,0.064,0.385,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"OAK",984,23,94,90,29,0.077,0.252,0.124,0.269,0.215,0.283,0.339,0.275,78,87.2,0.7,-25,-7.4,0.1,0.18,0.44,0.38,0.096,0.321,0.118,0.054,0.316,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"PIT",1024,22,99,95,11,0.083,0.256,0.122,0.267,0.21,0.282,0.332,0.273,68,88.9,-2.9,-43.6,-0.6,-0.9,0.193,0.457,0.35,0.096,0.298,0.117,0.06,0.373,2023-07-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-10&enddate=2023-07-09"
"ATL",975,62,167,160,25,0.085,0.186,0.265,0.298,0.288,0.35,0.553,0.382,139,91.2,2.1,48.7,0.5,8.2,0.189,0.438,0.373,0.237,0.322,0.104,0.119,0.466,2023-07-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-11&enddate=2023-07-10"
"CIN",1035,47,152,146,48,0.101,0.217,0.212,0.297,0.261,0.35,0.473,0.356,117,89.1,5.1,26.5,-4.9,5.7,0.198,0.418,0.384,0.182,0.273,0.098,0.083,0.382,2023-07-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-11&enddate=2023-07-10"
"LAA",968,46,128,120,12,0.098,0.235,0.226,0.294,0.256,0.335,0.482,0.35,124,89.8,-2.2,24.8,-3.7,5.4,0.192,0.397,0.411,0.178,0.325,0.133,0.105,0.409,2023-07-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-11&enddate=2023-07-10"
"TEX",1113,41,134,128,14,0.087,0.202,0.194,0.311,0.271,0.337,0.465,0.345,121,90.1,-1.1,26.9,6.3,7.1,0.227,0.362,0.411,0.127,0.303,0.099,0.104,0.405,2023-07-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-11&enddate=2023-07-10"
"SDP",1004,35,131,125,22,0.113,0.203,0.176,0.288,0.252,0.341,0.428,0.334,113,90.2,1.4,17.4,5.3,5.7,0.191,0.434,0.375,0.14,0.269,0.091,0.08,0.447,2023-07-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-11&enddate=2023-07-10"
"BAL",962,33,130,127,10,0.084,0.214,0.171,0.31,0.265,0.333,0.436,0.334,114,88.7,-1.2,14.6,-4,4.3,0.204,0.381,0.415,0.12,0.333,0.107,0.081,0.396,2023-07-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-11&enddate=2023-07-10"
"STL",966,31,114,110,10,0.083,0.242,0.164,0.325,0.263,0.338,0.426,0.334,112,90.4,-4.4,9.9,-6.2,3.7,0.209,0.444,0.347,0.143,0.316,0.118,0.073,0.441,2023-07-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-11&enddate=2023-07-10"
"BOS",998,24,131,125,23,0.071,0.224,0.161,0.337,0.274,0.334,0.435,0.333,107,88.4,-0.6,7.6,-11.3,3,0.217,0.42,0.363,0.097,0.334,0.107,0.067,0.37,2023-07-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-11&enddate=2023-07-10"
"LAD",944,38,130,126,14,0.099,0.227,0.194,0.281,0.245,0.331,0.44,0.333,110,88.9,2.6,13.8,-5.4,4.1,0.181,0.383,0.435,0.141,0.311,0.115,0.102,0.41,2023-07-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-11&enddate=2023-07-10"
"PHI",986,31,132,128,28,0.069,0.235,0.17,0.329,0.269,0.326,0.439,0.329,105,89.9,3.6,9.1,-8,3.5,0.223,0.406,0.37,0.126,0.357,0.124,0.084,0.42,2023-07-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-11&enddate=2023-07-10"
"MIA",1024,27,126,121,7,0.07,0.199,0.136,0.329,0.279,0.333,0.415,0.326,106,89.2,-4,3.2,-3.5,3.5,0.225,0.465,0.311,0.118,0.325,0.094,0.066,0.392,2023-07-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-11&enddate=2023-07-10"
"NYM",945,36,116,115,25,0.083,0.226,0.182,0.276,0.239,0.322,0.42,0.324,108,89.9,2.1,11.7,-5.6,3.8,0.195,0.423,0.383,0.151,0.302,0.102,0.088,0.414,2023-07-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-11&enddate=2023-07-10"
"SEA",1004,36,129,124,25,0.089,0.256,0.181,0.295,0.242,0.319,0.423,0.321,110,89.4,2,13.8,-0.2,4.7,0.186,0.413,0.401,0.141,0.319,0.121,0.103,0.413,2023-07-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-11&enddate=2023-07-10"
"CLE",997,20,120,111,22,0.067,0.184,0.132,0.323,0.275,0.33,0.407,0.321,105,87.1,0.6,6.3,-0.9,3.9,0.245,0.419,0.336,0.081,0.358,0.091,0.042,0.337,2023-07-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-11&enddate=2023-07-10"
"HOU",975,36,119,116,25,0.088,0.185,0.178,0.271,0.247,0.315,0.425,0.321,105,89,-1,4.8,1.2,3.9,0.201,0.409,0.39,0.133,0.328,0.105,0.092,0.39,2023-07-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-11&enddate=2023-07-10"
"ARI",1032,31,120,112,31,0.097,0.212,0.164,0.287,0.244,0.321,0.409,0.318,97,88.6,5.4,1.1,-0.9,3.5,0.163,0.452,0.385,0.116,0.296,0.092,0.068,0.362,2023-07-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-11&enddate=2023-07-10"
"CHC",978,24,139,133,21,0.082,0.224,0.149,0.307,0.252,0.324,0.402,0.317,98,88.1,4.2,1.8,-0.7,3.4,0.169,0.478,0.353,0.104,0.295,0.107,0.066,0.341,2023-07-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-11&enddate=2023-07-10"
"SFG",992,26,127,122,8,0.089,0.219,0.14,0.304,0.252,0.328,0.392,0.316,98,89.5,-0.2,-2.4,4.6,3.6,0.203,0.398,0.399,0.098,0.305,0.111,0.091,0.42,2023-07-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-11&enddate=2023-07-10"
"MIL",991,23,123,119,14,0.105,0.239,0.144,0.302,0.24,0.33,0.384,0.315,96,89.5,-1.6,-6.7,7.1,3.4,0.205,0.422,0.373,0.098,0.284,0.105,0.085,0.392,2023-07-11,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-06-11&enddate=2023-07-10"
